City,Region,tif_count,Latitude,Longitude,Human Modification
Exmouth,AUSTRALIA,2.143987534,-21.92927064,114.1188842,0.56290685
Eyl,AFRICA,0.714662511,7.984537976,49.81632552,0.247071977
Eyumojok,AFRICA,18.58122528,5.771678556,8.961050957,0.171561648
Fada,AFRICA,0.714662511,17.19312687,21.58274382,0.325565642
Fairbanks,NORTH AMERICA,98.62342647,64.84086754,-147.7476851,0.589211624
Faisalabad,ASIA,3767.638099,31.36317646,73.15951451,0.803189239
Faizabad,ASIA,8356.394703,26.62791748,82.11490012,0.734126034
Falfurrias,NORTH AMERICA,6.431962597,27.2306358,-98.15212856,0.584631753
Farafangana,AFRICA,3.573312556,-22.81799858,47.82135565,0.448099996
Farah,ASIA,32.15981298,32.3815043,62.10481251,0.478172791
Faranah,AFRICA,5.717300084,10.04655269,-10.74365592,0.606419767
Fargo,NORTH AMERICA,137.2152021,46.86887922,-96.81159034,0.776191365
Fargona,ASIA,586.0232588,40.43988689,71.79784773,0.814570411
Faribault,NORTH AMERICA,30.01582545,44.30056961,-93.28410527,0.740014987
Farmington,NORTH AMERICA,46.45306319,36.7517465,-108.1897152,0.65219321
Faro,EUROPE,20.72521281,37.03543366,-7.944791215,0.766414996
Fasa,ASIA,21.43987532,28.94693494,53.63655214,0.705235882
Fatehpur,ASIA,5498.208825,25.82177788,81.01549203,0.701241218
Fayetteville1,NORTH AMERICA,312.3075172,35.07061161,-78.95271241,0.702436803
Fayetteville2,NORTH AMERICA,151.5084523,36.13677725,-94.15813586,0.748554238
Feira de Santana,SOUTH AMERICA,85.75950129,-12.23272916,-38.94848267,0.706221128
Felipe Carrillo Puerto,NORTH AMERICA,6.431962598,19.58411424,-88.05037462,0.797077362
Fengcheng,ASIA,1392.893612,28.16631776,115.5206029,0.68398168
Fengjie,ASIA,69.32226353,31.10833146,109.4660259,0.611451407
Fengshan,ASIA,233.6713234,22.65078876,120.3546898,0.829075427
Fengzhen,ASIA,62.17563843,40.45558421,113.1500827,0.776994423
Ferkessedougou,AFRICA,10.00527515,9.59684532,-5.204771685,0.789201435
Fernandopolis,SOUTH AMERICA,35.73312553,-20.26919196,-50.25241216,0.822677585
Ferrara,EUROPE,69.32226354,44.85828716,11.60056224,0.828021476
Ferrenafe,SOUTH AMERICA,10.71993766,-6.627498034,-79.79891588,0.53558353
Feyzabad,ASIA,7.861287619,37.11037058,70.57582485,0.506749922
Fez,AFRICA,119.3486393,34.03463558,-5.003894738,0.85438974
Fianarantsoa,AFRICA,110.0580267,-21.46736968,47.05441699,0.511963719
Filadelfia,SOUTH AMERICA,7.861287616,-22.34764244,-60.03405688,0.743899485
Finnsnes,EUROPE,4.453318887,69.23658192,17.98155535,0.448086476
Firozabad,ASIA,2198.562506,27.23669509,78.53943917,0.741216383
Flagstaff,NORTH AMERICA,48.59705073,35.20479871,-111.6307349,0.609606979
Flensburg,EUROPE,74.00046089,54.79192345,9.426714401,0.738784441
Flin Flon,NORTH AMERICA,9.290612641,54.77892869,-101.8629253,0.553006495
Flint,NORTH AMERICA,367.3365305,43.02671145,-83.69831739,0.729474775
Florence1,NORTH AMERICA,82.18618873,34.18316336,-79.80322709,0.699269338
Florence2,NORTH AMERICA,55.02866134,34.84016636,-87.6718065,0.705623708
Florence3,EUROPE,440.9467691,43.84313816,11.10762516,0.798885194
Florencia,SOUTH AMERICA,20.0105503,1.612699446,-75.61269779,0.592849668
Flores,NORTH AMERICA,15.11938651,16.9210965,-89.91298169,0.658018147
Floriano,SOUTH AMERICA,13.5785877,-6.762997561,-43.02723806,0.633386425
Florianopolis,SOUTH AMERICA,34.54883942,-27.57777957,-48.52236536,0.736160945
Focsani,EUROPE,25.01318787,45.68962636,27.17455069,0.855497051
Foggia,EUROPE,33.589138,41.45838807,15.5447723,0.823511969
Fond du Lac,NORTH AMERICA,51.35660914,43.78243328,-88.45425092,0.835437334
Fonte Boa,SOUTH AMERICA,6.431962596,-2.515777902,-66.09711479,0.558634862
Forbes,AUSTRALIA,5.717300091,-33.37439215,148.003849,0.723292323
Formiga,SOUTH AMERICA,22.86920034,-20.45519717,-45.44165146,0.685450486
Formosa1,SOUTH AMERICA,57.17300086,-26.16619099,-58.18755942,0.763373918
Formosa2,SOUTH AMERICA,27.15717541,-15.54080112,-47.32972632,0.770876364
Forster-Tuncurry,AUSTRALIA,8.575950124,-32.19670233,152.5184034,0.722886776
Fort Chipewyan,NORTH AMERICA,7.146625108,58.72127842,-111.1624925,0.409572076
Fort Collins,NORTH AMERICA,212.2547657,40.50978749,-105.0805435,0.753363763
Fort Good Hope,NORTH AMERICA,0.714662511,66.25903737,-128.6335052,0.333483105
Fort Lauderdale,NORTH AMERICA,1043.623853,26.18896341,-80.21365135,0.862442276
Fort McMurray,NORTH AMERICA,52.88502579,56.71293761,-111.3895781,0.570450535
Fort Pierce,NORTH AMERICA,259.3382774,27.32600073,-80.34407327,0.790820726
Fort Resolution,NORTH AMERICA,2.144412802,61.17896522,-113.6788438,0.347404467
Fort Severn,NORTH AMERICA,0.714662509,55.99279191,-87.64290199,0.278433711
Fort Shevchenko,ASIA,2.143987532,44.511881,50.26032544,0.361090411
Fort Simpson,NORTH AMERICA,1.429325022,61.85033532,-121.3463977,0.300308334
Fort Smith1,NORTH AMERICA,102.9114015,35.35995034,-94.39234715,0.761487997
Fort Smith2,NORTH AMERICA,3.573312552,60.00736723,-111.8909184,0.513388723
Fort St. John,NORTH AMERICA,32.87447549,56.24782304,-120.8479326,0.593185863
Fort Stockton,NORTH AMERICA,13.5785877,30.8956885,-102.8898715,0.600674464
Fort Wayne,NORTH AMERICA,335.89138,41.09681258,-85.14249984,0.776693339
Fort Yukon,NORTH AMERICA,4.287975064,66.56787366,-145.2633151,0.383925507
Fort-de-France,SOUTH AMERICA,59.1658901,14.63053521,-61.05237868,0.707746192
Fortaleza,SOUTH AMERICA,440.770631,-3.820754311,-38.56474064,0.739008304
Foshan,ASIA,1441.811879,23.02301591,113.0677795,0.776801471
Foumban,AFRICA,12.86392519,5.738589493,10.89608046,0.704920977
Foz do Iguacu,SOUTH AMERICA,114.8756169,-25.53172101,-54.57919993,0.734496062
Franca,SOUTH AMERICA,90.04747635,-20.53121966,-47.40166679,0.741527044
Franceville,AFRICA,26.4425129,-1.618909894,13.59120598,0.630881862
Francistown,AFRICA,37.87711307,-21.17034464,27.51481908,0.747558021
Frankfort,NORTH AMERICA,51.45570077,38.19521808,-84.85864737,0.699163788
Frankfurt,EUROPE,1124.878792,50.09291432,8.558504224,0.80142843
Fredericksburg,NORTH AMERICA,165.08704,38.29100762,-77.50247228,0.707079644
Fredericton,NORTH AMERICA,40.73576311,45.95349939,-66.6403769,0.702276671
Frederikshavn,EUROPE,25.84825844,57.4437338,10.50674781,0.781378307
Freeport1,NORTH AMERICA,70.75158856,29.02158982,-95.41190937,0.754533325
Freeport2,NORTH AMERICA,56.75816236,26.53768714,-78.65626718,0.612510062
Freetown,AFRICA,61.74350533,8.467212992,-13.23412153,0.823939888
Freiburg,EUROPE,112.2020142,48.02575532,7.834898017,0.772378447
Fresnillo,NORTH AMERICA,33.589138,23.19087958,-102.8675769,0.716380368
Fresno,NORTH AMERICA,363.0485554,36.79336156,-119.7774485,0.826802909
Fria,AFRICA,12.14926268,10.37079963,-13.58424647,0.680577235
Frias,SOUTH AMERICA,9.290612638,-28.63354269,-65.13267382,0.487626609
Frolovo,EUROPE,30.01582545,49.77392725,43.64708376,0.781810947
Frontera,NORTH AMERICA,1.429325021,18.57935494,-92.65136452,0.617463035
Frutal,SOUTH AMERICA,12.86392519,-20.02077912,-48.93176921,0.767514834
Ft. Dodge,NORTH AMERICA,26.4425129,42.51336886,-94.18548873,0.70025914
Ft. Myers,NORTH AMERICA,145.2020328,26.56768937,-81.84780752,0.813351308
Ft. Worth,NORTH AMERICA,1107.203414,32.77119022,-97.26351236,0.828627383
Fuan,ASIA,26.44251289,27.10755726,119.6333871,0.756538604
Fujin,ASIA,36.80015353,47.25551497,132.031342,0.828583022
Fukui,ASIA,69.32226354,36.08272545,136.2197118,0.865635946
Fukuoka,ASIA,626.9160737,33.51796285,130.4660749,0.850478639
Fukushima,ASIA,108.6287016,37.78211347,140.4674032,0.777692575
Fulin,ASIA,0.71466251,29.35038787,102.7153413,0.78840242
Funchal,AFRICA,53.42122622,32.66455247,-16.93120333,0.838082166
Funtua,AFRICA,119.3486393,11.49852771,7.330484398,0.786380946
Furth,EUROPE,133.5889333,49.47409575,10.98187227,0.824927504
Fushun,ASIA,278.2768427,41.85738328,123.8698241,0.812937294
Fuxin,ASIA,245.8439037,42.03506359,121.6907742,0.82466152
Fuyang,ASIA,7308.802346,32.85058725,115.8548643,0.724223731
Fuyu,ASIA,133.6418895,45.17559763,124.816259,0.804707431
Fuzhou,ASIA,223.4750414,26.080399,119.2903117,0.842163313
Gaalkacyo,AFRICA,10.00527515,6.779793557,47.41981197,0.781806944
Gabes,AFRICA,83.40440682,33.90801495,10.06668526,0.731098937
Gaborone,AFRICA,65.74895099,-24.65183887,25.92020505,0.809121618
Gadsden,NORTH AMERICA,60.03165089,34.01847608,-86.02222155,0.705911345
Gafsa,AFRICA,40.73576312,34.41830875,8.786518198,0.635049324
Gagnoa,AFRICA,34.30380051,6.14835082,-5.963449965,0.802622176
Gainesville,NORTH AMERICA,165.08704,29.66249802,-82.37850764,0.690067182
Galati,EUROPE,64.31962596,45.4448531,28.01033077,0.881388485
Galesburg,NORTH AMERICA,34.30380051,40.95712266,-90.37625146,0.785935548
Galle,ASIA,557.7595501,6.190172837,80.17282101,0.542056454
Gallup,NORTH AMERICA,27.15717541,35.52842126,-108.7325532,0.552162453
Galveston,NORTH AMERICA,32.00439329,29.2900031,-94.82574226,0.819433959
Galway,EUROPE,49.74891739,53.28568489,-9.062144402,0.758128326
Gamba,AFRICA,3.526602744,-2.64775415,9.983135814,0.036610825
Ganca,ASIA,74.32490112,40.68696115,46.35813786,0.790180678
Gandajika,AFRICA,17.15190025,-6.727956214,23.94838446,0.569213882
Gander,NORTH AMERICA,8.575950131,48.94895215,-54.57624009,0.428752513
Gandhinagar,ASIA,1964.607242,23.47419256,72.49704141,0.775287649
Gangneung,ASIA,44.94588971,37.75898645,128.891782,0.761801316
Gangtok,ASIA,24.29852536,27.30384639,88.59274432,0.626993061
Gannan,ASIA,20.72521281,47.92283427,123.4960656,0.805303304
Ganzhou,ASIA,403.069656,25.78959941,114.8130551,0.737448205
Gao,AFRICA,15.28818889,16.27660715,-0.046877037,0.61660906
Garanhuns,SOUTH AMERICA,34.30380051,-8.885706618,-36.49606611,0.599846676
Garca,SOUTH AMERICA,22.15453783,-22.21164677,-49.66364456,0.776665889
Garden City,NORTH AMERICA,26.4425129,37.98119792,-100.8631153,0.73721745
Gardiz,ASIA,27.1571754,33.59681436,69.22738757,0.501234767
Garissa,AFRICA,15.00791272,-0.454446392,39.64325633,0.777385163
Garoowe,AFRICA,2.858650043,8.413771214,48.4825228,0.694931221
Garoua,AFRICA,32.87447549,9.319788014,13.38857914,0.738877585
Gary,NORTH AMERICA,548.0801417,41.5588499,-87.41622482,0.828083437
Garzon,SOUTH AMERICA,45.02373817,2.22339739,-75.65079048,0.434533025
Gashua,AFRICA,5.717300086,12.88031329,11.03643656,0.732936971
Gaspe,NORTH AMERICA,5.461437694,48.83507513,-64.48950087,0.590827679
Gatchina,EUROPE,47.1677257,59.56975156,30.10949312,0.729557868
Gavle,EUROPE,138.6445271,60.67584806,17.1183754,0.65770623
Gawler,AUSTRALIA,95.15306855,-34.69963061,138.6724925,0.797506736
Gay,EUROPE,12.14926268,51.48003515,58.45216037,0.824728312
Gaya1,AFRICA,5.717300086,11.89599127,3.444924012,0.838068931
Gaya2,ASIA,4201.930389,24.89372494,85.19961863,0.733707675
Gaza,ASIA,77.6240113,31.52933839,34.47364427,0.856058565
Gaziantep,ASIA,87.1888263,37.07019213,37.38120231,0.849249579
Gbadolite,AFRICA,6.431962594,4.295916892,20.99640759,0.520970221
Gbarnga,AFRICA,7.861287617,7.003867401,-9.476271924,0.874234604
Gdansk,EUROPE,364.0465933,54.40107117,18.55994833,0.769939145
Gdynia,EUROPE,157.6578254,54.48073838,18.46654626,0.752673799
Gedaref,AFRICA,39.30643808,14.04135532,35.37899331,0.725254611
Geelong,AUSTRALIA,90.57127808,-38.13563603,144.3414962,0.855548154
Geita,AFRICA,1.429325021,-2.870641996,32.16947769,0.836969531
Gejiu,ASIA,20.01055029,23.37344914,103.147504,0.710216454
Gelendzhik,ASIA,18.39632743,44.57706094,38.064794,0.699902934
Gemena,AFRICA,37.16245055,3.248517152,19.77994054,0.654072664
Geneina,AFRICA,25.72785039,13.44548703,22.43757673,0.710349167
General Conesa,SOUTH AMERICA,3.573312553,-40.09883463,-64.46110622,0.429933334
General Guemes,SOUTH AMERICA,9.290612641,-24.66580033,-65.05143048,0.678801341
General Pico,SOUTH AMERICA,21.43987532,-35.65378885,-63.75579156,0.765257928
General Roca,SOUTH AMERICA,4.287975064,-39.01130327,-67.64259905,0.512388898
General Santos,MALAY ARCHIPELAGO,330.4756469,6.161139967,125.1580473,0.620066952
Geneva,EUROPE,214.24183,46.2142639,6.137373203,0.798034109
Genoa,EUROPE,162.2946696,44.44172679,8.91817413,0.748505661
Gent,EUROPE,497.7380614,51.02583066,3.782123172,0.814196617
George,AFRICA,51.45570077,-33.96212802,22.46450658,0.700905038
George Town1,NORTH AMERICA,1.42932502,19.28333784,-81.33868518,0.682857281
George Town2,ASIA,94.62930332,5.367890356,100.2846668,0.82408364
Georgetown1,SOUTH AMERICA,30.93503628,6.802405416,-58.15811505,0.723561141
Georgetown2,AUSTRALIA,1.429325021,-18.28728959,143.5412475,0.331315438
Georgievsk,EUROPE,35.01846303,44.16026695,43.46466872,0.854489613
Gera,EUROPE,71.46625107,50.88637115,12.06590263,0.751722784
Geraldton1,AUSTRALIA,21.81800108,-28.7643973,114.6144047,0.767806144
Geraldton2,NORTH AMERICA,4.287975064,49.72395009,-86.95630518,0.553812868
Ghadamis,AFRICA,2.85865004,30.13053313,9.486613846,0.640855895
Ghanzi,AFRICA,6.431962595,-21.69921613,21.64092866,0.423501498
Ghardaia,AFRICA,27.15717541,32.49205277,3.672343189,0.693660175
Gharyan,AFRICA,6.431962597,32.17417067,13.01062145,0.638156464
Ghat,AFRICA,5.717300086,24.96966609,10.17685164,0.359188617
Ghaziabad,ASIA,1290.984865,28.61650512,77.44374336,0.783095371
Ghazni,ASIA,82.18618872,33.57201203,68.403664,0.453347653
Gibraltar,EUROPE,64.79996385,36.16323859,-5.420611107,0.766475875
Giessen,EUROPE,73.6102386,50.59930243,8.677554262,0.776282681
Gifu,ASIA,629.8895993,35.3748408,136.7436163,0.879803323
Gijon,EUROPE,67.89293853,43.53510233,-5.69044073,0.810677847
Gila Bend,NORTH AMERICA,4.287975064,32.95612344,-112.724145,0.509831963
Gilgit,ASIA,20.7252128,35.91761569,74.33569123,0.483136889
Gillette,NORTH AMERICA,40.73576311,44.28895495,-105.5041814,0.633012746
Gimbi,AFRICA,9.29061264,9.176605187,35.82844414,0.647261235
Gimli,NORTH AMERICA,5.717300086,50.63791917,-96.99403785,0.562569252
Gingin,AUSTRALIA,5.002637572,-31.34221618,115.9039743,0.489088848
Gingoog,MALAY ARCHIPELAGO,0.331808215,8.841613369,125.1285014,0.442624622
Girardot,SOUTH AMERICA,47.16772571,4.328670257,-74.80779605,0.610182242
Girga,AFRICA,545.5154316,26.20862452,32.01454801,0.842965705
Gisborne,POLYNESIA,24.20242367,-38.65666334,178.0180133,0.69017191
Gitarama,AFRICA,1244.778839,-2.017678712,29.68514887,0.525715688
Gitega,AFRICA,2036.445021,-3.373340279,29.85785528,0.61721903
Giyon,AFRICA,172.3129863,8.618974174,38.10117172,0.720409275
Gjovik,EUROPE,32.15981298,60.79622154,10.65048103,0.582804894
Gladstone,AUSTRALIA,22.08049356,-23.86029734,151.2481819,0.71643049
Glasgow1,NORTH AMERICA,5.002637572,48.20197682,-106.6384922,0.593474974
Glasgow2,EUROPE,713.2331857,55.84890378,-4.232610694,0.782461317
Glazov,EUROPE,51.45570077,58.14326928,52.65342038,0.76233364
Glendale,NORTH AMERICA,635.7940413,33.58529163,-112.2563562,0.838259958
Glendive,NORTH AMERICA,12.86392519,47.11630258,-104.7205614,0.599201694
Glenwood Springs,NORTH AMERICA,12.86392519,39.55043207,-107.3396637,0.55601176
Gliwice,EUROPE,295.8155429,50.32715892,18.74246543,0.810118974
Goba,AFRICA,7.146625107,7.043282818,39.97642203,0.594498092
Gogrial,AFRICA,12.14926268,8.547173957,28.09895152,0.415776973
Goiana,SOUTH AMERICA,141.5031771,-7.521518291,-35.02294263,0.450434321
Goianesia,SOUTH AMERICA,18.58122528,-15.3182083,-49.12532487,0.767713755
Goiania,SOUTH AMERICA,601.745834,-16.69055401,-49.30650996,0.784163553
Gold Coast,AUSTRALIA,210.4738915,-28.01057038,153.391632,0.818623454
Goldsboro,NORTH AMERICA,65.74895099,35.3878895,-77.9715349,0.687365366
Golela,AFRICA,4.287975064,-27.3047543,31.88253855,0.537715245
Golmud,ASIA,44.30907566,36.41118859,94.89764301,0.562550292
Golyshmanovo,ASIA,16.43723775,56.40413804,68.37197024,0.503497259
Goma,AFRICA,1761.613994,-1.711967843,29.50472985,0.634060247
Gombe,AFRICA,49.31171324,10.2979369,11.16339574,0.843601797
Gomez Palacio,NORTH AMERICA,72.15991576,25.5712857,-103.501489,0.76916583
Gonaives,SOUTH AMERICA,32.15981298,19.45594234,-72.66978471,0.762221724
Gonbad-e Kavus,ASIA,45.73840068,37.25611859,55.16898325,0.700310698
Gonder,AFRICA,32.15981298,12.59276359,37.43649208,0.702360756
Goodland,NORTH AMERICA,7.146625109,39.35523112,-101.7135898,0.693922114
Goondiwindi,AUSTRALIA,5.002637572,-28.53868,150.2965599,0.619942275
Gorakhpur,ASIA,18602.85426,26.76499062,83.46424323,0.701349592
Gorgan,ASIA,92.90612639,36.85834353,54.45216858,0.761852751
Gorno Altaysk,ASIA,27.1571754,51.96036263,85.93738083,0.703007663
Gornyak,ASIA,10.00527515,51.0032117,81.45836762,0.523862561
Goroka,MELANESIA,14.29325021,-6.062523826,145.3813965,0.584864745
Gorontalo,MALAY ARCHIPELAGO,170.3955484,0.61423854,122.9427728,0.597588621
Gorzow Wielkopolski,EUROPE,63.60496345,52.74095914,15.2302558,0.750990422
Goteborg,EUROPE,475.3986406,57.69924035,11.96654643,0.727701343
Gottingen,EUROPE,82.18618873,51.55431486,9.915704175,0.793874988
Goulburn,AUSTRALIA,18.58122528,-34.74408607,149.7132527,0.726190035
Goulimine,AFRICA,15.72257523,28.99170535,-10.06237689,0.623076893
Goundam,AFRICA,4.287975064,16.42103616,-3.676199127,0.650812059
Goure,AFRICA,4.287975061,13.9906579,10.25932508,0.520350528
Governador Valadares,SOUTH AMERICA,58.60232588,-18.86299713,-41.96952335,0.732095572
Goya,SOUTH AMERICA,21.43987532,-29.14476507,-59.26477479,0.70645739
Goycay,ASIA,10.71993766,40.65528115,47.73839627,0.792390363
Graaff Reinet,AFRICA,5.717300084,-32.30885396,24.53812014,0.566195428
Grafton,AUSTRALIA,7.146625104,-29.71714406,152.9348618,0.601210212
Grahamstown,AFRICA,24.29852536,-33.29760019,26.53274104,0.695625155
Granada1,SOUTH AMERICA,11.38747605,11.93400765,-85.96408297,0.74407921
Granada2,EUROPE,117.9193143,37.18002512,-3.629851298,0.733317654
Grand Bassam,AFRICA,12.14926269,5.217878105,-3.743859909,0.820565416
Grand Canyon,NORTH AMERICA,1.429325022,36.05967426,-112.1462171,0.467304139
Grand Forks,NORTH AMERICA,52.17036328,47.91931071,-97.05815813,0.746039538
Grand Island,NORTH AMERICA,57.88766337,40.92805326,-98.36822337,0.793224794
Grand Junction,NORTH AMERICA,114.3460017,39.0839862,-108.5463098,0.69880818
Grand Prairie1,NORTH AMERICA,558.2065604,32.67751886,-97.02816489,0.819556948
Grand Prairie2,NORTH AMERICA,47.16772571,55.16870316,-118.7999305,0.733806508
Grand Rapids,NORTH AMERICA,576.7326461,42.94148322,-85.67178809,0.758611409
Grand Turk,SOUTH AMERICA,2.858650043,21.46754716,-71.14921923,0.65484813
Granja,SOUTH AMERICA,2.858650043,-3.111511108,-40.83369709,0.647354427
Grants Pass,NORTH AMERICA,50.74103826,42.43507177,-123.3376012,0.719060278
Graz,EUROPE,213.6840907,47.04138414,15.44735867,0.79135313
Great Falls,NORTH AMERICA,71.46625107,47.50870208,-111.2875277,0.676582898
Greeley,NORTH AMERICA,83.61551375,40.41536562,-104.7287791,0.777736488
Green Bay,NORTH AMERICA,220.037719,44.50239633,-88.03526299,0.824686853
Green River,NORTH AMERICA,12.14926268,41.51703262,-109.4686381,0.623849354
Greeneville,NORTH AMERICA,85.04483877,35.58455522,-77.38168457,0.735840891
Greenock,EUROPE,47.8995994,55.94359206,-4.763954777,0.705278232
Greensboro,NORTH AMERICA,455.8221301,36.04623625,-79.89270153,0.739202387
Greenville1,NORTH AMERICA,40.0211006,33.40668208,-91.04643299,0.641780438
Greenville2,NORTH AMERICA,461.6719819,34.84206678,-82.33010074,0.718952836
Greenville3,AFRICA,4.287975062,5.024620963,-9.047754566,0.763823944
Grenoble,EUROPE,197.9615155,45.21939654,5.701606449,0.76870991
Griffith,AUSTRALIA,10.00527514,-34.28133869,146.0347967,0.782177912
Groningen,EUROPE,99.33808898,53.22200451,6.567634479,0.786808454
Grootfontein,AFRICA,7.861287618,-19.5596206,18.09949621,0.657318811
Groznyy,EUROPE,230.1213284,43.30244473,45.66996661,0.739546984
Grudziadz,EUROPE,57.17300086,53.49275468,18.77210794,0.707991832
Gryazi,EUROPE,27.15717541,52.4976926,39.9336812,0.829925421
Guadalajara1,NORTH AMERICA,490.9731448,20.65380614,-103.3524583,0.876935228
Guadalajara2,EUROPE,22.15453783,40.64166261,-3.186495717,0.828880481
Guaira,SOUTH AMERICA,12.14926268,-24.08412698,-54.25555496,0.681938379
Guajara-Miram,SOUTH AMERICA,28.58650043,-10.79404296,-65.34337524,0.627111688
Gualeguay,SOUTH AMERICA,12.14926268,-33.14070037,-59.31861932,0.772075845
Gualeguaychu,SOUTH AMERICA,22.15453783,-33.00881108,-58.53170973,0.723796757
Guamuchil,NORTH AMERICA,20.0105503,25.4646298,-108.0840974,0.76905398
Guanajuato,NORTH AMERICA,25.72785038,21.02691679,-101.2692752,0.650564673
Guanambi,SOUTH AMERICA,24.29852536,-14.21244087,-42.77937117,0.742193394
Guanare,SOUTH AMERICA,35.73312553,9.054306497,-69.76121104,0.638357658
Guangshui,ASIA,432.3321086,31.5051558,114.0623368,0.716244807
Guangyuan,ASIA,230.1213284,32.39394651,105.8162626,0.701320509
Guangzhou,ASIA,6965.024302,22.93760025,113.3011334,0.770596355
Guanhaes,SOUTH AMERICA,8.575950128,-18.77605009,-42.9409137,0.68535216
Guantanamo,NORTH AMERICA,15.00791272,20.15276953,-75.20863935,0.790510512
Guaranda,SOUTH AMERICA,0.714662511,-1.607181138,-79.01796448,0.787998966
Guarapuava,SOUTH AMERICA,43.59441315,-25.37801795,-51.47697665,0.739527889
Guaratingueta,SOUTH AMERICA,137.9298646,-22.78746383,-45.19781523,0.680226138
Guasave,NORTH AMERICA,54.31435081,25.59025569,-108.4497565,0.787991376
Guasdualito,SOUTH AMERICA,15.72257524,7.24244118,-70.73030291,0.568420727
Guatemala,NORTH AMERICA,363.7520809,14.60527669,-90.55020402,0.765402558
Guaxupe,SOUTH AMERICA,27.87183792,-21.29582092,-46.72002371,0.65157965
Guayaquil,SOUTH AMERICA,189.1324731,-2.15175515,-79.91922929,0.796006453
