City,Region,tif_count,Latitude,Longitude,Road Density
Sullana,SOUTH AMERICA,0.29,-4.836206897,-80.74137931,585.7241378
Sumbawanga,AFRICA,0.3,-7.916666667,31.57777778,231.9333333
Sumbe,AFRICA,0.03,-11.16666667,13.83333333,443
Sumenep,MALAY ARCHIPELAGO,20.24316024,-6.975642756,113.5734014,27.22746811
Sumqayt,EUROPE,0.75,40.62555556,49.62555556,6058.813328
Sumter,NORTH AMERICA,1.01,33.9620462,-80.40429043,4082.920792
Sumy,EUROPE,0.99,50.95454545,34.75925926,594.2525254
Sunbury,AUSTRALIA,0.16,-37.52083333,144.6666667,2433.75
Sunchales,SOUTH AMERICA,0.13,-30.91666667,-61.58333333,421
Sunchon,ASIA,3.09,39.47303128,126.0218447,740.2459546
Sunderland,EUROPE,3.421850418,54.95467521,-1.480628992,7213.624624
Sundsvall,EUROPE,2.32,62.4766523,17.29310345,3142.077586
Sungai Petani,ASIA,2.938440026,5.636962156,100.4353616,774.0086243
Sungaipenuh,MALAY ARCHIPELAGO,0.09,-2,101.3333333,1145
Sunshine Coast,AUSTRALIA,1.26,-26.68386243,153.0562169,348.9365079
Suntar,ASIA,0.07,62.16666667,117.5833333,171
Superior,NORTH AMERICA,0.43,46.74806202,-92.13953488,5835.069766
Sur,ASIA,0.16,22.59895833,59.47916667,202.2500002
Surabaya,MALAY ARCHIPELAGO,181.6969942,-7.612639634,112.3954398,768.7715317
Surakarta,MALAY ARCHIPELAGO,147.7713828,-7.522584212,111.0137296,425.1072496
Surat,ASIA,26.71,21.26971796,72.94817796,732.2396106
Surat Thani,ASIA,0.73,9.167808219,99.29452055,590.0410956
Surgut,ASIA,0.82,61.30589431,73.37398374,79.79268285
Surigao,MALAY ARCHIPELAGO,0.23,9.829710145,125.4166667,915.5652171
Surin,ASIA,0.45,14.93518519,103.4611111,1076.155556
Surt,AFRICA,0.32,31.24739583,16.52864583,3469.218749
Suva,MELANESIA,0.65,-18.06153846,178.4371795,210.0923077
Suwalki,EUROPE,0.51,54.14869281,22.90196078,1856.254901
Suwon,ASIA,14.12792419,37.1539973,127.0151969,4079.847357
Suzhou,ASIA,21.16203984,31.41836567,120.6811672,4717.252772
Svendborg,EUROPE,0.54,55.10185185,10.5632716,3272.037037
Svetogorsk,EUROPE,1.2,61.23541667,28.75555556,3358.383332
Svobodnyy,ASIA,0.54,51.41049383,128.087963,277.4444444
Swakopmund,AFRICA,0.13,-22.62820513,14.5,273.6153846
Swan Hill,AUSTRALIA,0.15,-35.31111111,143.5,291.9333334
Swansea,EUROPE,3.35,51.6818408,-3.945273632,3994.558209
Swellendam,AFRICA,0.1,-34,20.41666667,628
Swift Current,NORTH AMERICA,0.29,50.33333333,-107.8333333,317
Sydney1,AUSTRALIA,19.73,-33.79498226,150.9852171,7952.448554
Sydney2,NORTH AMERICA,0.66,46.1729798,-60.23989899,659.5303031
Syktyvkar,EUROPE,2.12,61.7586478,50.74606918,186.1226415
Sylhet,ASIA,57.03659491,24.82304906,91.77745065,1156.118635
Syracuse,NORTH AMERICA,5.05,43.11683168,-76.1790429,6533.661386
Syzran,EUROPE,2.06,53.1986246,48.40372168,216.2184466
Szczecin,EUROPE,2.31,53.50829726,14.50108225,3149.60606
Szeged,EUROPE,1.34,46.31281095,20.11256219,2401.977612
Szekesfehervar,EUROPE,0.83,47.23393574,18.37851406,2204.253012
Szolnok,EUROPE,0.68,47.2120098,20.1372549,1202.42647
Szombathely,EUROPE,0.67,47.26368159,16.59079602,2515.611941
Tabora,AFRICA,0.47,-4.996453901,32.7712766,1421.553193
Tabriz,ASIA,1.83,38.11020036,46.25637523,4443.147541
Tabuk,ASIA,1.12,28.41741071,36.54464286,155.4464285
Tacheng,ASIA,0.4,46.775,82.92916667,1179.100001
Tacloban,MALAY ARCHIPELAGO,0.37,11.24324324,124.9572072,1187.432428
Tacna,SOUTH AMERICA,0.56,-17.97172619,-70.28720238,405.3035715
Tacoma,NORTH AMERICA,10.90672846,47.23025577,-122.4438815,7633.096002
Tacuarembo,SOUTH AMERICA,0.22,-31.66666667,-56,1137
Tadmur,ASIA,0.13,34.59615385,38.25,543.3076925
Taedong,ASIA,0.03,40.66666667,125.4166667,479
Taganrog,EUROPE,1.03,47.28640777,38.86245955,26.50485437
Tagum,MALAY ARCHIPELAGO,0.07,7.416666667,125.75,323
Tahoua,AFRICA,0.37,14.93468468,5.231981982,309.6486487
Taian,ASIA,30.29026723,36.12159457,116.9393205,1042.530172
Taichung,ASIA,20.5166659,24.12974801,120.5521433,5841.813662
Tailai,ASIA,0.28,46.41964286,123.3630952,1354.428571
Tainan,ASIA,5.628279341,23.04595012,120.2094311,7545.142882
Taipei,ASIA,21.99,24.98211308,121.2124451,5405.306958
Taiping,ASIA,0.7,4.894047619,100.6714286,565.5714289
Taitung,ASIA,0.79,22.81329114,121.0791139,5124.354431
Taiyuan,ASIA,39.06,37.48709251,112.2037464,2302.185356
Taizhou,ASIA,111.6636683,32.84007168,120.026354,1785.7302
Taizz,ASIA,36.59,13.71210258,44.04192858,541.0450942
Tak,ASIA,0.3,16.91666667,99.09444444,700.8666668
Takamatsu,ASIA,1.54,34.35443723,134.0124459,730.909091
Takaoka,ASIA,1.18,36.69279661,136.8933616,922.6440677
Takapuna,POLYNESIA,1.37545517,-36.72455388,174.6928082,5756.228614
Takeo,ASIA,0.12,11,104.75,1131
Talara,SOUTH AMERICA,0.15,-4.544444445,-81.32222222,616.3999999
Talas,ASIA,0.51,42.58333333,72.19117647,592.117647
Talca,SOUTH AMERICA,0.68,-35.39828431,-71.69240196,700.5735293
Talcahuano,SOUTH AMERICA,0.83496579,-36.71107625,-73.1631687,990.9910472
Taldyqorghan,ASIA,0.71,45.04812207,78.32276995,4873.619715
Tall Afar,ASIA,0.29,36.41666667,42.40517241,675.5517239
Tallahassee,NORTH AMERICA,3.21,30.52050883,-84.31412253,5363.548286
Tallinn,EUROPE,2.97,59.47278339,24.7037037,5521.141414
Taloyoak,NORTH AMERICA,0.01,69.58333333,-93.58333333,0
Taltal,SOUTH AMERICA,0.05,-25.33333333,-70.5,312.9999999
Tamale,AFRICA,0.81,9.456790123,-0.898148148,280.7777779
Tamanrasset,AFRICA,0.19,22.83333333,5.5,191
Tamazunchale,NORTH AMERICA,0.81,21.32201646,-98.77880658,830.6666667
Tambacounda,AFRICA,0.19,13.83333333,-13.72368421,636.4736843
Tambov,EUROPE,1.619949894,52.77777864,41.39403222,364.6318012
Tame,SOUTH AMERICA,0.12,6.5,-71.77083333,850
Tampa,NORTH AMERICA,23.68,28.04395411,-82.61845439,9646.349662
Tampere,EUROPE,5.49,61.52034001,23.70006072,3815.970856
Tampico,NORTH AMERICA,1.97,22.31895093,-97.9001692,9356.279188
Tamuin,NORTH AMERICA,0.1,22.05833333,-98.83333333,1050.499999
Tamworth,AUSTRALIA,0.41,-31.06504065,150.8780488,255.5365854
Tan An,ASIA,0.904045121,10.64171392,106.423492,577.0793896
Tan Tan,AFRICA,0.24,28.49652778,-11.15625,174.2916666
Tandil,SOUTH AMERICA,0.62,-37.2594086,-59.17876344,1351.177419
Tanga,AFRICA,0.41,-5.032520325,39.04878049,214.6585366
Tangail,ASIA,58.3227415,24.27612152,89.86043719,1535.138045
Tangier,AFRICA,2.03,35.78694581,-5.869047619,258.3349753
Tangshan,ASIA,49.19407726,39.77022803,118.3235016,952.3384546
Tanjungkarang-Telubketung,MALAY ARCHIPELAGO,0.298761924,-5.408835669,105.25,2097.139852
Tanjungpandan,MALAY ARCHIPELAGO,0.22,-2.681818182,107.5871212,2838.909091
Tanjungpinang,MALAY ARCHIPELAGO,0.26,0.955128205,104.4166667,623.6923076
Tanta,AFRICA,31.11387195,30.7181293,31.14265009,205.1999117
Taonan,ASIA,0.53,45.37578616,122.740566,981.9999989
Tapachula,NORTH AMERICA,0.91,14.94047619,-92.31318681,3860.791209
Tara,ASIA,0.38,56.9254386,74.33552632,193.0789474
Tarabuco,SOUTH AMERICA,0.03,-19.16666667,-64.91666667,185.9999996
Tarakan,MALAY ARCHIPELAGO,0.36,3.337962963,117.5555556,1281.944448
Taranto,EUROPE,1.13,40.56932153,17.18584071,3159.185845
Tarapoto,SOUTH AMERICA,0.01,-6.5,-76.5,257
Tarawa,MICRONESIA,0,,,0
Taraz,ASIA,1.71,42.9337232,71.3460039,5906.409358
Tarbes,EUROPE,0.89,43.26217228,0.025280899,3368.426967
Taree,AUSTRALIA,0.2,-31.8375,152.4166667,160.95
Tarija,SOUTH AMERICA,0.41,-21.5,-64.76422764,251.5121951
Tarlac,MALAY ARCHIPELAGO,14.21971437,15.63371656,120.5625219,673.7398696
Tarma,SOUTH AMERICA,0.01,-11.33333333,-75.75,262.0000003
Tarnow,EUROPE,4.299420228,50.08760871,20.89306502,1945.011457
Tarragona,EUROPE,1.13,41.17035398,1.193952802,4567.539824
Tarsus,ASIA,3.945548969,36.89798631,34.69851151,5341.541968
Tartagal,SOUTH AMERICA,0.21,-22.48809524,-63.83333333,324.4285715
Tartu,EUROPE,0.77,58.41666667,26.67965368,5675.77922
Tartus,ASIA,6.983662994,34.87668062,35.96237777,370.2793491
Tarutung,MALAY ARCHIPELAGO,0.01,2.083333333,98.91666667,641
Tash Komur,ASIA,0.11,41.39393939,72.16666667,575.8181815
Tashkent,ASIA,9.96,41.36086011,69.21494311,1346.057229
Tashtagol,ASIA,0.36,52.83101852,87.83333333,262.8888888
Tasikmalaya,MALAY ARCHIPELAGO,10.20636528,-7.18162496,108.0514476,256.0633307
Tatarsk,ASIA,0.33,55.25,75.93686869,381.69697
Tatui,SOUTH AMERICA,0.67,-23.31218905,-47.89054726,197.2686567
Tatvan,ASIA,0.19,38.54385965,42.25,1385.578947
Taubate,SOUTH AMERICA,2.85,-22.93245614,-45.5374269,465.0105264
Taungoo,ASIA,0.51,18.98039216,96.39542484,217.3921568
Taupo,POLYNESIA,0.23,-38.66666667,176.0471014,1928.695654
Tauranga,POLYNESIA,0.55,-37.66212121,176.1030303,4254.818184
Tavda,ASIA,0.68,58.08946078,65.2120098,267.2205882
Tawau,MALAY ARCHIPELAGO,0.66,4.319444444,117.8535354,737.3484846
Tayshet,ASIA,0.57,55.99707602,97.96491228,108.0175438
Tayynsha,ASIA,0.12,53.91666667,69.71527778,2375.416663
Taza,AFRICA,0.36,34.25,-4.041666667,207.5000001
Tbilisi,ASIA,2.11,41.76461295,44.78041074,198.450237
Tebessa,AFRICA,0.5,35.45,8.073333333,230.12
Tebingtinggi,MALAY ARCHIPELAGO,0.85,3.380392157,99.12843137,619.4352942
Tecoman,NORTH AMERICA,0.22,18.95454545,-103.9166667,2195.454545
Tecuala,NORTH AMERICA,0.06,22.41666667,-105.5,1673
Tefe,SOUTH AMERICA,0.29,-3.333333333,-64.75,137
Tegal,MALAY ARCHIPELAGO,37.92852136,-6.939127436,109.0826763,256.1163264
Tegucigalpa,NORTH AMERICA,1.17,14.12749288,-87.23789174,4753.273504
Tehran,ASIA,7.11,35.75,51.37435537,11840.23488
Tehuacan,NORTH AMERICA,0.57,18.50584795,-97.43421053,5767.789473
Tehuantepec,NORTH AMERICA,0.22,16.36363636,-95.25757576,1698.272728
Tejen,ASIA,0.29,37.41666667,60.45689655,1926.931034
Tekax,NORTH AMERICA,0.09,20.25,-89.33333333,1850
Tekirdag,EUROPE,0.28,41,27.46130952,6864.607136
Tel Aviv-Yafo,ASIA,5.99,32.07331664,34.7935448,2998.946578
Telemaco Borba,SOUTH AMERICA,0.31,-24.27688172,-50.66666667,190.2258065
Teller,NORTH AMERICA,0.01,65.33333333,-166.4166667,401
Teluk Intan,ASIA,0.41,4.054878049,100.995935,294.9512194
Tema,AFRICA,2.263280432,5.711595504,-0.094500031,4222.448644
Temirtau,ASIA,0.65,50.08333333,72.9474359,4307.861539
Temple,NORTH AMERICA,0.78,31.13888889,-97.40705128,3363.435897
Temuco,SOUTH AMERICA,0.65,-38.67820513,-72.62692308,880.0153847
Tena,SOUTH AMERICA,0.16,-0.953125,-77.83333333,585.9374999
Tengchong,ASIA,0.49,25.07482993,98.45578231,1148.571429
Tenkodogo,AFRICA,0.2,11.83333333,-0.416666667,302
Tennant Creek,AUSTRALIA,0.06,-19.58333333,134.1666667,375
Tenosique,NORTH AMERICA,0.13,17.5,-91.47435897,1343.923078
Teofilo Otoni,SOUTH AMERICA,0.34,-17.83088235,-41.55392157,234.1176472
Tepic,NORTH AMERICA,0.64,21.546875,-104.9257813,5467.640625
Teresina,SOUTH AMERICA,1.79,-5.047486034,-42.83472998,637.9608938
Termiz,ASIA,1.34,37.2960199,67.2699005,405.6492539
Ternate,MELANESIA,0.3,0.833333333,127.3222222,2363.266666
Ternopil,EUROPE,0.87,49.58141762,25.5651341,758.6896551
Terrace,NORTH AMERICA,0.23,54.58333333,-128.6521739,121.2608696
Terre Haute,NORTH AMERICA,1.2,39.50694444,-87.42152778,6083.241666
Tessenei,AFRICA,0.16,15.16666667,36.60416667,143.4999998
Tete,AFRICA,0.35,-16.1047619,33.55952381,283.1714284
Tetovo,EUROPE,0.55,42.08484848,20.96515152,625.8545455
Texarkana,NORTH AMERICA,1.27,33.48687664,-94.10826772,6391.244091
Texas City,NORTH AMERICA,1.02,29.41830065,-95.00408497,7685.343135
Teziutlan,NORTH AMERICA,1.05,19.84126984,-97.34920635,1875.200001
Tezpur,ASIA,30.71956054,26.79871352,92.75536188,376.2392513
Thai Nguyen,ASIA,10.73840015,21.50612761,105.957999,1066.512907
Thanh Hoa,ASIA,20.891808,19.84892256,105.6637282,1363.348463
Thanjavur,ASIA,30.90021645,10.58309893,79.14872426,381.7230495
The Hague,EUROPE,13.36567419,51.998988,4.405103918,6978.363227
The Pas,NORTH AMERICA,0.14,53.83928571,-101.2916667,254.2857142
Theodore,AUSTRALIA,0.01,-24.91666667,150,503
Thermopolis,NORTH AMERICA,0.09,43.66666667,-108.25,970
Thessalon,NORTH AMERICA,0.04,46.33333333,-83.58333333,247.9999996
Thessaloniki,EUROPE,2.61,40.68742018,22.88601533,8031.21456
Thies,AFRICA,0.69,14.83454106,-16.9673913,817.6811594
Thika,AFRICA,0.27,-1,37.03395062,516.1481483
Thimphu,ASIA,0.5,27.52333333,89.58666667,466.96
Thohoyandou,AFRICA,6.57,-22.99137494,30.60109082,270.8736682
Thompson,NORTH AMERICA,0.24,55.78472222,-97.90277778,202.5416667
Thongwa,ASIA,0.04,16.83333333,96.5,243.9999998
Thorshavn,EUROPE,0.25,62.08,-6.833333333,3989.599998
Three Springs,AUSTRALIA,0.01,-29.5,115.75,383
Thunder Bay,NORTH AMERICA,1.57,48.45169851,-89.3052017,572.7898089
Thung Song,ASIA,0.05,8.166666667,99.66666667,308
Tianjin,ASIA,550.2981564,37.682646,117.2519941,1076.612713
Tianmen,ASIA,26.34320205,30.65955692,112.947447,295.5328076
Tianshui,ASIA,3.93,34.58757422,105.7082273,1733.959287
Tiarat,AFRICA,0.5,35.40833333,1.27,287.54
Tibati,AFRICA,0.05,6.5,12.58333333,475
Ticul,NORTH AMERICA,0.18,20.41666667,-89.58333333,1711
Tidjikdja,AFRICA,0.08,18.58333333,-11.5,200
Tidore,MELANESIA,0.42,0.704365079,127.3650794,808.3095235
Tieli,ASIA,0.77,47.02272727,127.9978355,351.5844155
Tieling,ASIA,2.46,42.32012195,123.8089431,957.101626
Tijuana,NORTH AMERICA,6.438188986,32.57663231,-117.0401125,8919.784823
Tikhoretsk,EUROPE,0.45,45.91666667,40.08333333,332.9999999
Tikhvin,EUROPE,0.35,59.66666667,33.47857143,374.3142856
Tikrit,ASIA,0.38,34.66447368,43.63815789,1775.842102
Tillaberi,AFRICA,0.08,14.25,1.416666667,332
Tillamook,NORTH AMERICA,0.15,45.5,-123.8888889,818
Timaru,POLYNESIA,0.27,-44.33333333,171.1851852,3131.444443
Timashevsk,EUROPE,0.35,45.66666667,38.90952381,232.2285714
Timbauba,SOUTH AMERICA,0.9,-7.452777778,-35.33703704,286.6
Timbedra,AFRICA,0.01,16.25,-8.166666667,144
Timbuktu,AFRICA,0.21,16.8015873,-3.051587302,193.2857143
Timika,MELANESIA,0.13,-4.5,136.8333333,514
Timimoun,AFRICA,0.08,29.25,0.25,57
Timiryazevskiy,ASIA,0.18,56.52314815,84.83333333,96.50000007
Timisoara,EUROPE,1.26,45.78637566,21.18716931,3574.071429
Timmins,NORTH AMERICA,0.39,48.5,-81.37820513,133.3076923
Timon,SOUTH AMERICA,0.407866425,-5.05605038,-42.87555164,552.625067
Tindouf,AFRICA,0.22,27.74242424,-8.181818182,188.7272727
Tingo Maria,SOUTH AMERICA,0.16,-9.25,-76.04166667,442.4999997
Tinogasta,SOUTH AMERICA,0.02,-28,-67.58333333,658
Tirana,EUROPE,1.14,41.37938596,19.76900585,2625.973685
Tiraspol,EUROPE,0.74,46.89864865,29.58220721,398.1486485
Tirgu Mures,EUROPE,0.69,46.57971014,24.49396135,2579.73913
Tiruchchirappalli,ASIA,94.84532294,10.77443654,79.04741311,543.3905048
Tirunelveli,ASIA,3.34,8.795908184,77.67714571,676.4071856
Tirupati,ASIA,9.410304981,13.66362739,79.57296738,375.882775
Tiruppur,ASIA,4.889848594,11.14792478,77.25971916,648.4144735
Tiruvannamalai,ASIA,32.17881968,12.23471658,79.05960973,429.1175904
Titusville,NORTH AMERICA,0.96,28.6328125,-80.86631944,4739.229165
Tizimin,NORTH AMERICA,0.2,21.16666667,-88.17083333,2693.249999
Tiznit,AFRICA,0.26,29.75,-9.772435898,250.8846153
Tlaxcala,NORTH AMERICA,2.827505628,19.33672233,-98.33031258,4968.25329
Tlaxiaco,NORTH AMERICA,0.07,17.33333333,-97.75,1313.999999
Tlimcen,AFRICA,0.9,34.925,-1.356481482,224.2888889
Toamasina,AFRICA,0.58,-18.09770115,49.33764368,198.4482759
Tobol,ASIA,0.06,52.75,62.52777778,1022.999999
Tobolsk,ASIA,0.54,58.23611111,68.22685185,186.4074074
Tocache,SOUTH AMERICA,0.02,-8.166666667,-76.58333333,281
Tocantinopolis,SOUTH AMERICA,0.07,-6.273809524,-47.48809524,224.5714285
Toconao,SOUTH AMERICA,0.01,-23.16666667,-68.08333333,249
Tocopilla,SOUTH AMERICA,0.07,-22.05952381,-70.25,259.8571428
Togiak,NORTH AMERICA,0.01,59.08333333,-160.4166667,0
Toguchin,ASIA,0.37,55.27252252,84.33783784,328.2162164
Tokar,AFRICA,0.14,18.48809524,37.66666667,125.1428571
Tokmak,ASIA,0.87,42.87547893,75.24233716,4538.149423
Toktogul,ASIA,0.32,41.91666667,72.90364583,224.2187506
Tokushima,ASIA,3.15,34.13994709,134.4513228,722.4190478
Tokyo,ASIA,82.45,35.76077421,139.6458258,8630.657004
Tolanaro,AFRICA,0.09,-25,46.91666667,237
Toledo1,NORTH AMERICA,6.69,41.69730942,-83.64486796,7344.38565
Toledo2,EUROPE,0.39,39.91239316,-4.081196581,3196.666666
Toliara,AFRICA,0.58,-23.30316092,43.6637931,260.2413794
Tolu,SOUTH AMERICA,0.06,9.583333333,-75.59722222,934.1666653
Toluca,NORTH AMERICA,5.8,19.30833333,-99.64281609,5693.496551
Tolyatti,EUROPE,3.58,53.57914339,49.3391527,195.8379889
Tom Price,AUSTRALIA,0.06,-22.66666667,117.75,354
Tomah,NORTH AMERICA,0.23,44.01811594,-90.54710145,849.0869571
Tomakomai,ASIA,0.82,42.66971545,141.5335366,291.8292683
Tombstone,NORTH AMERICA,0.03,31.75,-110.0833333,257
Tomsk,ASIA,2.89,56.58304498,84.91176471,164.9273357
Tonantins,SOUTH AMERICA,0.01,-2.833333333,-67.83333333,0
Tongchuan,ASIA,1.47,35.14455782,109.0493197,939.1020411
Tonghua,ASIA,0.23,41.74275362,125.7137681,838.4782598
Tongliao,ASIA,1.59,43.66090147,122.2290356,2244.509434
Tongling,ASIA,2.49,30.98493976,117.8366801,637.11245
Tongren,ASIA,0.32,27.75,109.1510417,763.4999997
Tonk,ASIA,0.71,26.21478873,75.75586854,630.1267607
Tonopah,NORTH AMERICA,0.03000824,38.08333333,-117.25,218
Toowoomba,AUSTRALIA,0.9,-27.52037037,151.9009259,296.0222222
Topeka,NORTH AMERICA,1.96,39.08248299,-95.74234694,6281.85204
Topki,ASIA,0.29,55.33333333,85.58045977,274.2413792
Torbat-e Jam,ASIA,0.25,35.27,60.58333333,225.1600001
Toronto,NORTH AMERICA,36.79,43.72306786,-79.52507475,10027.36994
Tororo,AFRICA,32.52799807,0.596051899,34.24126341,506.4077059
Torreon,NORTH AMERICA,2.29,25.59788937,-103.4872635,9639.266376
Torzhok,EUROPE,0.35,57.08333333,34.91904762,317.9428571
Totness,SOUTH AMERICA,0.04,5.916666667,-56.375,136.4999999
Tottori,ASIA,0.66,35.53787879,134.1830808,560.5454551
Touggourt,AFRICA,0.47,33.15602837,6.017730496,200.3829788
Toulon,EUROPE,2.94,43.16666667,5.871315193,4595.894558
Toulouse,EUROPE,6.5,43.63871795,1.371923077,6329.2
Tournavista,SOUTH AMERICA,0.01,-8.916666667,-74.75,356
Tours,EUROPE,2.91,47.42325315,0.654925544,5997.436426
Townsville,AUSTRALIA,1.23,-19.25677507,146.7222222,494.6422762
Toyama,ASIA,2.107182087,36.75169333,137.1924838,819.742972
Tozeur,AFRICA,0.26,33.96474359,8.083333333,135.6923075
Trablous,ASIA,3.16,34.50975738,35.93486287,1272.53481
Trabzon,ASIA,9.51028215,41.00621394,40.07516056,3005.888867
Tralee,EUROPE,0.34,52.33333333,-9.74754902,2000.529411
Trancas,SOUTH AMERICA,0.02,-26.16666667,-65.33333333,415
Trang,ASIA,0.52,7.594551282,99.60737179,628.6153847
Tranqueras,SOUTH AMERICA,0.04,-31.16666667,-55.83333333,595
Traralgon,AUSTRALIA,0.27,-38.16666667,146.5,486.9999999
Traverse City,NORTH AMERICA,0.85,44.78529412,-85.65588235,6070.870583
Treinta y Tres,SOUTH AMERICA,0.19,-33.16666667,-54.41666667,920.9999999
Trelew,SOUTH AMERICA,0.47,-43.21985816,-65.35283688,760.425532
Trento,EUROPE,0.99,46.13299663,11.08249158,2714.474747
Trenton,NORTH AMERICA,9.096501921,40.20201103,-74.86510619,6978.198881
Trepassey,NORTH AMERICA,0.02,46.75,-53.41666667,410
Tres Arroyos,SOUTH AMERICA,0.24,-38.33333333,-60.33333333,690
Tres Lagoas,SOUTH AMERICA,0.5,-20.75,-51.74666667,507.88
Treviso,EUROPE,2.57,45.73605707,12.21400778,2875.540856
Trieste,EUROPE,1.01,45.68894389,13.76155116,3942.297032
Trindade,SOUTH AMERICA,1.059428235,-16.58406795,-49.47094123,751.2310417
Trinidad1,NORTH AMERICA,0.16,37.22916667,-104.5572917,837.3124996
Trinidad2,SOUTH AMERICA,0.21,-14.78571429,-64.92063492,208.9523809
Tripoli1,AFRICA,2.71,32.90590406,13.15221402,12653.16605
Tripoli2,EUROPE,0.18,37.5787037,22.33333333,1376.611111
Trivandrum,ASIA,65.93006635,9.049434532,76.75566223,635.9565467
Trnava,EUROPE,0.43,48.41666667,17.54457364,1782.813953
Trois Rivieres,NORTH AMERICA,1.3,46.40192308,-72.60192308,464.4461538
Troitsk,ASIA,0.72,54.13773148,61.51851852,418.9583333
Trollhattan,EUROPE,0.93,58.33333333,12.25537634,3189.462365
Tromso,EUROPE,0.66,69.71464646,18.91414141,3467.515152
Trondheim,EUROPE,2.13,63.44992175,10.35758998,5405.929575
Trout River,NORTH AMERICA,0.01,49.5,-58.16666667,90
Troyes,EUROPE,1.17,48.33262108,4.034188034,4039.931624
Trujillo1,SOUTH AMERICA,0.15,9.416666667,-70.5,547
Trujillo2,NORTH AMERICA,0.02,15.91666667,-86,91
Trujillo3,SOUTH AMERICA,0.97,-8.058419244,-79.07216495,923.1134023
Truth or Consequences,NORTH AMERICA,0.15,33.16666667,-107.2944444,1151.733333
Tsavo,AFRICA,0.01,-2.916666667,38.41666667,236.9999998
Tsetserleg,ASIA,0.21,47.5,101.4166667,184
Tshabong,AFRICA,0.06,-26,22.33333333,373
Tshela,AFRICA,0.04,-4.916666667,12.91666667,163.9999994
Tshikapa,AFRICA,0.4,-6.372916667,20.75,208.6
Tskhinvali,ASIA,0.21,42.26190476,43.91666667,315
Tsu,ASIA,4.646044279,34.84330309,136.5094784,4170.68187
Tsumeb,AFRICA,0.12,-19.20138889,17.66666667,211.4166667
Tsuruoka,ASIA,0.43,38.75581395,139.7848837,780.1395349
Tuapse,ASIA,0.3,44.16666667,39.05,84.39999984
Tuban,MALAY ARCHIPELAGO,55.34911316,-7.020400031,111.879762,385.6405591
Tubarao,SOUTH AMERICA,0.54,-28.42901235,-49.06481481,350.4444445
Tubruq,AFRICA,0.34,32.12254902,23.91421569,4703.058821
Tucano,SOUTH AMERICA,0.01,-10.91666667,-38.83333333,234
Tucson,NORTH AMERICA,8.58,32.29467754,-110.9729021,7323.579254
Tucumcari,NORTH AMERICA,0.12,35.21527778,-103.75,1098
Tucupita,SOUTH AMERICA,0.13,9.083333333,-62.08333333,164
Tucurui,SOUTH AMERICA,0.01,-3.666666667,-49.75,247
Tukuyu,AFRICA,1.773818347,-9.174294435,33.57863537,60.77788851
Tula1,EUROPE,2.91,54.24341352,37.57846506,279.1683849
Tula2,NORTH AMERICA,0.01,23.08333333,-99.75,860.0000004
Tulare,NORTH AMERICA,0.53,36.24842767,-119.3899371,3810.999999
Tulcea,EUROPE,0.33,45.23737374,28.75,1607.303028
Tulsa,NORTH AMERICA,6.93,36.14321789,-95.96091871,9318.982684
Tulua,SOUTH AMERICA,0.27,4.12654321,-76.25,1091.333333
Tulun,ASIA,0.64,54.60546875,100.5377604,288.1406252
Tumbes,SOUTH AMERICA,0.18,-3.50462963,-80.5,414.9444445
Tumen,ASIA,0.25,43,129.8066667,3155.479993
Tumkur,ASIA,1.27,13.39632546,77.05971129,490.2440943
Tumut,AUSTRALIA,0.09,-35.25,148.1666667,362
Tunduma,AFRICA,0.21,-9.261904762,32.74206349,226.6666666
Tunduru,AFRICA,0.01,-11.08333333,37.33333333,0
Tungkang,ASIA,4.841273808,22.60618514,120.441821,4299.013668
Tunis,AFRICA,7.3,36.84315068,10.16872146,6860.105478
Tunja,SOUTH AMERICA,0.31,5.583333333,-73.41666667,2160
Tununak,NORTH AMERICA,0.02,60.58333333,-165.2916667,0
Tunuyan,SOUTH AMERICA,0.12,-33.53472222,-69.08333333,677.9166668
Tupa,SOUTH AMERICA,0.46,-21.89673913,-50.57246377,383.2173914
Tupelo,NORTH AMERICA,0.65,34.29230769,-88.76410256,3042.246153
Tupiza,SOUTH AMERICA,0.02,-21.41666667,-65.75,288
Tuquerres,SOUTH AMERICA,0.49,1.102040816,-77.63265306,1174.428572
Turbat,ASIA,0.49,26.05782313,63.01190476,177.1632655
Turbo,SOUTH AMERICA,0.1,8.158333333,-76.75,633.2000004
Turin,EUROPE,6.99,45.10753457,7.608249881,2931.513591
Turkistan,ASIA,0.54,43.33333333,68.20524691,12027.12963
Turkmenabat,ASIA,1.14,39.11622807,63.53070175,1096.342105
Turkmenbasy,ASIA,0.27,40.06481481,52.91975309,1967.629628
Turku,EUROPE,3.78,60.50088183,22.2473545,4850.616402
Turnovo,EUROPE,0.39,43.10042735,25.58119658,2393.205129
Turpan,ASIA,0.54,42.99691358,89.13888889,2156.370368
Tuscaloosa,NORTH AMERICA,1.89,33.23677249,-87.57627866,5787.873015
Tuticorin,ASIA,0.8,8.859375,78.08333333,585.1875
Tuxpam,NORTH AMERICA,0.47,21,-97.42730496,3157.553191
Tuxpan,NORTH AMERICA,0.130018158,22,-105.3333333,2057
Tuxtla Gutierrez,NORTH AMERICA,1.09,16.80428135,-93.17278287,5064.853211
Tuymazy,EUROPE,0.37,54.66666667,53.66216216,179.7297297
