City,Region,tif_count_2000,tif_count_2021,Latitude,Longitude,2000 Population,2021 Population,Population Change
Hathras,ASIA,1907.108948,1907.108948,27.60071824,78.15204723,1999620.65,1905300.186,-94320.46328
Hattiesburg,NORTH AMERICA,76.00000001,76.00000001,31.32631579,-89.33234649,50092.99998,59143.99998,9051
Haugesund,EUROPE,44.99999998,45,59.41611111,5.286481481,34588.99998,37154.99997,2565.999984
Havana,NORTH AMERICA,460,460,23.07813406,-82.36027174,2021579.999,1491347.999,-530231.9997
Havre,NORTH AMERICA,19,19,48.54912281,-109.6846491,8350.999989,8912.999987,561.9999985
Hays,NORTH AMERICA,28,28,38.88482143,-99.325,14644.99999,21917.99998,7272.999986
Hearst,NORTH AMERICA,8,8,49.69270833,-83.66458333,60.9999998,3859.999989,3798.999989
Hebi,ASIA,3261.320167,3261.320167,35.95648444,114.3378339,3213269.484,3574864.568,361595.0844
Hechi,ASIA,3545.307521,3545.307521,23.12466079,109.5951169,2803009.822,2658056.172,-144953.6503
Hefei,ASIA,1048.725098,1048.725098,31.83626067,117.4277297,2062207.274,3349135.804,1286928.53
Hegang,ASIA,198,198,47.30315657,130.2688131,326660.9998,605209.9998,278549
Heidelberg,EUROPE,361.8604561,361.8604561,49.41122605,8.655422329,582352.8225,400981.8533,-181370.9692
Heihe,ASIA,1.999999997,1.999999997,50.225,127.4541667,50.99999961,685.999994,634.9999944
Helena,NORTH AMERICA,62,62,46.61008065,-112.0274194,33609.99998,42186.99998,8577.000002
Helong,ASIA,51.99999999,51.99999999,42.5411859,128.9807692,84252.99988,62362.99991,-21889.99997
Helsingborg,EUROPE,137.9999999,141.9999999,56.0610119,12.71892857,98760.99997,107808.9999,9047.999982
Helsinki,EUROPE,1190,1197,60.25917819,24.90591747,1042200,1200301.999,158101.9997
Hengshui,ASIA,2979.060641,2979.060641,37.95872608,115.8263805,1863918.32,1934584.067,70665.74701
Hengyang,ASIA,1228,1228,27.01804425,112.4157438,1473804.999,1595913.999,122108.9999
Herat,ASIA,226,226,34.32997788,62.21836283,139007.9999,788159.9995,649151.9996
Hereford,NORTH AMERICA,25,25,34.82633333,-102.4046667,15456.99998,13418.99999,-2037.999996
Hermanus,AFRICA,9,12.99999999,-34.41628788,19.21515152,543.0000016,14530.99998,13987.99997
Hermosillo,NORTH AMERICA,146,146,29.09372146,-110.968379,463484.9999,780648.9999,317164
Hervey Bay,AUSTRALIA,13.00000001,13.00000001,-25.28141026,152.8602564,2790.999992,14077,11286.00001
Hetauda,ASIA,246,246,27.42821816,84.98594173,136968.9997,179000.9998,42032.00018
Heyuan,ASIA,219,219,23.63124049,114.6266362,258336.9993,491865.9993,233529
Heze,ASIA,8342.270957,8342.270957,35.1727413,115.3877538,5234694.14,5460775.498,226081.3582
Hickory,NORTH AMERICA,206,206,35.73373786,-81.29255663,79759.99996,91963.99995,12203.99999
Hidalgo del Parral,NORTH AMERICA,43,43,26.9374031,-105.6728682,94076.99998,108367,14289.99999
Hilo,POLYNESIA,62.00000001,63,19.7076,-155.0887333,36128.99998,45989.99998,9860.999995
Hims,ASIA,164,164,34.72677846,36.70030488,761106.9998,466225.9997,-294881.0001
Hindupur,ASIA,80.99999999,80.99999999,13.8409465,77.48683128,166528.9999,160915.9998,-5613.000043
Hinthada,ASIA,57.00000002,57.00000002,17.65891813,95.44444444,150099.9997,120019.9999,-30079.99981
Hinton,NORTH AMERICA,27,27,53.41265432,-117.5777778,1687.999998,9560.99999,7872.999992
Hios,EUROPE,35,35,38.37547619,26.12833333,34305.99994,27170.99996,-7134.999988
Hirosaki,ASIA,104,104,40.61153846,140.4680288,189572.9996,138403.9999,-51168.9997
Hiroshima,ASIA,371.9999999,372,34.41104391,132.4413978,1365701.999,1192939.999,-172762
Hisar,ASIA,591.5703389,591.5703389,29.15041802,75.80671915,584788.3719,695270.6672,110482.2953
Ho,AFRICA,25,25,6.614,0.468,10963,85158.99993,74195.99993
Ho Chi Minh City,ASIA,2549,2549,10.804796,106.7974271,6738793.995,13488993.99,6750199.996
Hoa Binh,ASIA,19,19,20.83245614,105.3390351,17668.99996,75126.99992,57457.99996
Hobart,AUSTRALIA,102,104,-42.86221683,147.2930825,93008.99995,98710.99987,5701.999918
Hobbs,NORTH AMERICA,41,41,32.72052846,-103.1402439,27476.99999,36271.99998,8794.999993
Hof,EUROPE,73.99999999,73.99999999,50.30630631,11.91362613,64455.99998,50355.99995,-14100.00002
Hohhot,ASIA,401,401,40.83212801,111.704946,899802.9998,1629037.999,729234.9994
Hokitika,POLYNESIA,3.999999987,3.999999997,-42.71458333,170.9666667,23.99999981,1299.999994,1275.999994
Holguin,NORTH AMERICA,63.99999999,63.99999999,20.88111979,-76.25859375,255040.9999,199987.9999,-55052.99999
Homer,NORTH AMERICA,10.99999999,11,59.65,-151.5386364,1892.999995,2609.999993,716.999998
Homestead,NORTH AMERICA,97,97,25.495189,-80.44810997,86561.99997,123173,36610.99998
Homyel,EUROPE,197,197,52.43472927,30.97703046,517549.9998,533174.9998,15624.99998
Hon Quan,ASIA,12,12,11.65208333,106.6076389,12073.99996,26547.99992,14473.99995
Honda,SOUTH AMERICA,20,20,5.217916667,-74.73833333,20141.99999,28632.99999,8490.999998
Hong Gai,ASIA,32.99999995,32.99999999,20.96590909,107.1090909,127360.9998,202415.9999,75055.00007
Hong Kong,ASIA,13475,13509,22.87679983,113.5257782,24465380.98,51827426.97,27362045.99
Honiara,MELANESIA,16.99999999,20.99999998,-9.426535088,159.960307,41760.99995,91482.99978,49721.99983
Honolulu,POLYNESIA,345.9999999,367,21.36680692,-157.9148083,624134.9997,765309.9998,141175.0001
Hoonah,NORTH AMERICA,2,2,58.11666667,-135.4458333,110.9999994,419.9999989,308.9999995
Hooper Bay,NORTH AMERICA,1.000000001,1.000000001,61.54166667,-166.0916667,0,1.22E-09,1.22E-09
Hopedale,NORTH AMERICA,3.000366257,3.000366257,55.46389177,-60.22499805,0,543.9584961,543.9584961
Hopkinsville,NORTH AMERICA,66,66,36.86161616,-87.49457071,30763.99998,33690.99998,2926.999997
Horlivka,EUROPE,311,311,48.30093783,38.09330118,620517.9996,198936.9999,-421580.9997
Horqueta,SOUTH AMERICA,8.999999999,8.999999999,-23.33981481,-57.05462963,13559.99997,21576.99998,8017.000014
Horsham,AUSTRALIA,17,17,-36.70931373,142.1970588,5682.999999,13211.99998,7528.999981
Horta,AFRICA,12,12,38.55277778,-28.63402778,5646.999973,3947.999995,-1698.999979
Hosaina,AFRICA,4796.078659,4796.078659,7.589884726,37.89751847,1678456.402,3167164.829,1488708.427
Hoshiarpur,ASIA,1110.812762,1110.812762,31.469278,75.91193518,591887.2087,882240.8616,290353.6529
Hoskins,MELANESIA,1.999999986,1.999999986,-5.454166667,150.4,16.99999983,950.9999884,933.9999885
Hospet,ASIA,67,67,15.28383085,76.39353234,212603,282800.0001,70197.00004
Hot Springs,NORTH AMERICA,86,86,34.48343023,-93.06036822,36076.99997,42700.99996,6623.999988
Hotan,ASIA,161,161,37.17510352,79.85864389,181592,285847.9999,104255.9999
Houlton,NORTH AMERICA,12,12,46.13194444,-67.84375,2365.999997,4887.999993,2521.999995
Houma1,NORTH AMERICA,82.99999999,82.99999999,29.59648594,-90.72158635,54972.99996,61274.99997,6302.000009
Houma2,ASIA,760,760,35.63373904,111.3079715,573494.9999,689585.9986,116090.9987
Houston,NORTH AMERICA,4080,4086,29.80197873,-95.41799739,3510490.999,5058610.999,1548120
Hrodna,EUROPE,111,111,53.67605105,23.81981982,345897.9998,342377.9998,-3519.999971
Hsinchu,ASIA,593.5666122,593.5666122,24.75758008,120.9489349,1084155.03,1165105.023,80949.99376
Hua Hin,ASIA,15.00000001,15.00000001,12.59388889,99.94277778,10960.99994,18535.99999,7575.000043
Huacho,SOUTH AMERICA,19.285711,19.285711,-11.09875792,-77.61107869,107704.6469,109447.2619,1742.614988
Huaibei,ASIA,9328.576053,9328.576053,33.87865553,116.574856,5768436.962,5940639.369,172202.4072
Huainan,ASIA,73584.00302,73584.00302,33.98660913,116.686191,56505129.55,53135815.82,-3369313.726
Huaiyin,ASIA,27528.98954,27528.98954,33.67997159,119.3952222,19692685.59,16740010.16,-2952675.432
Huajuapan de Leon,NORTH AMERICA,48,48,17.81840278,-97.77847222,20474.99995,49954.9999,29479.99994
Hualien,ASIA,109,112,23.9903092,121.5858974,243033.9999,175392.9999,-67641.00001
Huamachuco,SOUTH AMERICA,29,29,-7.808908046,-78.02643678,5941.999994,30499.99999,24558
Huambo,AFRICA,59,59,-12.76935028,15.74124294,153471.9999,483873.9998,330401.9999
Huancavelica,SOUTH AMERICA,9.000000002,9.000000002,-12.78055556,-74.98055556,50333.99997,22876.99999,-27456.99998
Huancayo,SOUTH AMERICA,40,40,-12.05666667,-75.21979167,345399,404371.9999,58972.9999
Huangshi,ASIA,4805.524109,4805.524109,30.34214861,115.0982145,3960211.549,3928341.081,-31870.46836
Huangyan,ASIA,96.00000001,96.00000001,28.64678819,121.2556424,218829.9995,364712.9993,145882.9998
Huanren,ASIA,45,45,41.28666667,125.3462963,92998.99988,116334.9998,23335.99995
Huanta,SOUTH AMERICA,9.000000001,9.000000001,-12.93333333,-74.25277778,507.0000002,24378.99998,23871.99998
Huanuco,SOUTH AMERICA,33,33,-9.922727273,-76.24646465,147714,153032.9999,5318.999971
Huaraz,SOUTH AMERICA,22,22,-9.525,-77.53068182,516.9999996,71409.99993,70892.99993
Huarmey,SOUTH AMERICA,3,3,-10.06388889,-78.15555556,398.0000083,8232.999977,7834.999969
Huasco,SOUTH AMERICA,4.999999997,4.999999997,-28.46166667,-71.22666667,1905.999997,6468.999978,4562.999981
Huatabampo,NORTH AMERICA,8.999999998,8.999999998,26.83425926,-109.6472222,42408.99992,21079.99997,-21328.99995
Huaura,SOUTH AMERICA,3.999999999,3.999999999,-11.0625,-77.60416667,38818.99986,30345.99994,-8472.99992
Hubli,ASIA,220,220,15.41238636,75.0744697,946621.9998,1027160,80538.00019
Hudson Bay,NORTH AMERICA,12.00083924,12.00083924,52.84305559,-102.3819437,17.00221257,1446.013702,1429.01149
Hue,ASIA,667.3336368,667.3336368,16.45958641,107.5937399,668289.2926,860101.0517,191811.7591
Huehuetenango,NORTH AMERICA,42,42,15.33869048,-91.48095238,125430.9999,90364.99998,-35065.99996
Huelva,EUROPE,41.99999999,41.99999999,37.26884921,-6.941071429,173993.9998,115464.9999,-58528.99992
Hughenden,AUSTRALIA,0.999999998,0.999999998,-20.84166667,144.1916667,73.99999901,343.999997,269.999998
Huinan,ASIA,20,20,42.63416667,126.2541667,14973.99997,18159.99996,3185.99999
Huize,ASIA,2.000000001,2.000000001,26.34166667,103.4041667,2834.999971,2155.999977,-678.9999938
Huizhou,ASIA,1460.876541,1460.876541,23.05353044,114.2077289,1261287.56,3922131.359,2660843.799
Hulan Ergi,ASIA,157,157,47.22393843,123.6132696,342322.9997,261379.9997,-80942.99999
Hulin,ASIA,57.00000001,57.00000001,45.78421053,133.0065789,57362.99993,46134.99993,-11228
Hun,AFRICA,13,13,29.12820513,15.94679487,3115.999995,11010.99998,7894.999989
Hunanghua,ASIA,127,127,38.37933071,117.3122703,79732.99992,96440.99993,16708
Hungnam,ASIA,192.9999999,192.9999999,39.88864421,127.5642919,739170.9995,480773.9995,-258396.9999
Huntington,NORTH AMERICA,138,138,38.41986715,-82.41714976,87005.9999,89323.99991,2318.000007
Huntsville1,NORTH AMERICA,38,38,30.72653509,-95.55877193,23059.99999,48583.99997,25523.99999
Huntsville2,NORTH AMERICA,348,348,34.71594828,-86.63917625,192611.9999,249554.9999,56942.99997
Hurghada,AFRICA,26,26,27.24262821,33.82019231,35893.99991,111144.9998,75250.99993
Hutchinson,NORTH AMERICA,78,78,38.06880342,-97.92649573,41174.99998,41966.99998,791.9999901
Huzhou,ASIA,2019.615764,2019.615764,30.86619461,119.9709694,1693720.801,1774850.392,81129.5913
Hwange,AFRICA,12,12,-18.35833333,26.49236111,9243.999975,19287.99996,10043.99998
Hyderabad1,ASIA,1628,1628,25.25497031,68.591595,2089407.999,1927903,-161504.9992
Hyderabad2,ASIA,1078,1078,17.46824366,78.3782081,7207846.998,8023243.998,815396.9996
Hyeson,ASIA,66,66,41.40505051,128.1901515,168246.9999,100445.9999,-67801.00006
I-n-Amenas,AFRICA,1.000000002,1.000000002,28.05,9.55,0,158.999999,158.999999
I-n-Salah,AFRICA,9.999999998,9.999999998,27.20083333,2.475833333,98.00000013,24586.99995,24488.99995
Iasi,EUROPE,133,133,47.14862155,27.59129073,400580.9998,300439.9998,-100140.9999
Ibadan,AFRICA,417,417,7.337070344,3.890467626,1349419,2736045,1386625.999
Ibague,SOUTH AMERICA,67,67,4.446641791,-75.20360697,307290.9999,430528.9999,123238
Ibarra,SOUTH AMERICA,73.99999999,73.99999999,0.350900901,-78.15540541,75283.99988,183324.9998,108041
Ibb,ASIA,1245.010427,1245.010427,13.96524845,44.19255239,723992.0347,1260708.982,536716.9478
Ica,SOUTH AMERICA,47,47,-14.05195035,-75.7320922,449224.9998,295965.9998,-153259
Icel,ASIA,206.207386,206.207386,36.79943584,34.59269048,597763.9169,680962.668,83198.75109
Ico,SOUTH AMERICA,7.000000001,7.000000001,-6.397619048,-38.87261905,1759.999994,13066.99996,11306.99997
Idah,AFRICA,14,14,7.114880952,6.738690476,12083.99999,147770.9998,135686.9998
Idaho Falls,NORTH AMERICA,112,112,43.49575893,-112.0179315,59780.99997,89475.99997,29695
Idlib,ASIA,44,44,35.9467803,36.63674242,147577.9998,57456.99998,-90120.99984
Ifakara,AFRICA,25,25,-8.120666667,36.66066667,2276.999995,66341.99979,64064.9998
Ife,AFRICA,212.8445694,212.8445694,7.412397244,4.592920205,250427.9962,420658.8446,170230.8484
Igarka,ASIA,26.99999999,26.99999999,67.4691358,86.58981481,7150.999981,4130.999993,-3019.999988
Iguala,NORTH AMERICA,35,35,18.35619048,-99.53785714,119075.9999,143097,24021.00002
Iguape,SOUTH AMERICA,9.999999994,9.999999996,-24.70416667,-47.5675,14841.99998,21479.99997,6637.99999
Iguatu,SOUTH AMERICA,41,41,-6.340650407,-39.31138211,11993,71019.00001,59026.00001
Ihosy,AFRICA,5,5,-22.39666667,46.12333333,277.0000001,22883.99995,22606.99995
Ijebu Ode,AFRICA,175,175,6.831238095,3.945714286,257258,360524.9998,103266.9998
Ijui,SOUTH AMERICA,39,39,-28.38418803,-53.92286325,15832.99998,76334.99994,60501.99997
Ikare,AFRICA,1126.259447,1126.259447,7.589326038,5.913998638,935756.6944,2100994.193,1165237.499
Ikela,AFRICA,1.000000001,1.000000001,-1.191666667,23.25833333,25.99999994,987.9999932,961.9999933
Iksan,ASIA,121,121,35.95860882,126.9482782,264012.9998,222606.9999,-41405.99985
Ilam,ASIA,37,37,33.63490991,46.40135135,157729.9998,192515.9998,34785.99997
Ilebo,AFRICA,14,14,-4.327380952,20.58988095,16482.99991,138538.9998,122055.9998
Ilheus,SOUTH AMERICA,21,21,-14.80634921,-39.0468254,193749.9997,123366.9997,-70382.99992
Iligan,MALAY ARCHIPELAGO,87.99999993,87.99999997,8.203977273,124.2304924,306277.9994,368340.9994,62062.99998
Illapel,SOUTH AMERICA,17,17,-31.63137255,-71.17794118,833.0000049,23897.99997,23064.99997
Illichivsk,EUROPE,51,51,46.33300654,30.63447712,53957.99996,59196.99995,5238.99999
Illizi,AFRICA,7,7,26.50833333,8.475,6.999999981,8701.999979,8694.999979
Ilo,SOUTH AMERICA,18,17.99999999,-17.63935185,-71.33657407,31508,62847.99996,31339.99997
Iloilo,MALAY ARCHIPELAGO,1120,1120,10.92479911,122.599189,1191615.998,1342408.998,150793.0005
Ilorin,AFRICA,290,290,8.456781609,4.646408046,420682.9999,768121,347438
Imbituba,SOUTH AMERICA,10,9.999999997,-28.22916667,-48.67333333,5623,15703.99998,10080.99998
Imperatriz,SOUTH AMERICA,80,80,-5.505208333,-47.46739583,62605.99999,234691,172085
Imphal,ASIA,738,738,24.82780036,93.91568428,951207.9983,974734.9993,23527.00093
Incheon,ASIA,817.2909598,874.2745129,37.51005722,126.7053336,3809912.004,4555285.362,745373.3574
Independence,NORTH AMERICA,255.4047622,255.4047622,39.05895717,-94.42137263,168888.0406,158340.3667,-10547.67395
Indianapolis,NORTH AMERICA,1763,1763,39.83126773,-86.13979486,1013930,1391249,377318.9998
Indore,ASIA,1133,1133,22.75893645,75.8481318,1930999,3467270.998,1536271.999
Indramayu,MALAY ARCHIPELAGO,4170.385318,4176.385318,-6.508062666,108.1588345,4859245.142,5757559.915,898314.7731
Ingeniero Guillermo N. Juarez,SOUTH AMERICA,15,15,-23.89166667,-61.85833333,2366.999999,8521.999988,6154.999989
Ingham,AUSTRALIA,7.999999998,7.999999998,-18.64895833,146.1572917,1093.999997,3940.999986,2846.999989
Ingolstadt,EUROPE,181,181,48.7626151,11.43770718,185394.9999,163156.9998,-22238.00004
Inhambane,AFRICA,24,24,-23.88888889,35.43090278,935.9999988,10214.99998,9278.999985
Inhumas,SOUTH AMERICA,23,23,-16.36195652,-49.49927536,7163.999999,49320.99996,42156.99996
Innisfail,AUSTRALIA,9.000000001,9.000000001,-17.525,146.0212963,902.9999958,4865.999974,3962.999979
Innsbruck,EUROPE,137,137,47.2696472,11.393309,250704.9999,175911.9999,-74792.99999
Inongo,AFRICA,12.99999999,12.99999999,-1.930128205,18.27628205,0,39282.99982,39282.99982
Inowroclaw,EUROPE,71,71,52.78779343,18.25457746,76052.99998,75993.99996,-59.00001994
Inta,EUROPE,50.00000001,50.00000001,66.04333333,60.16033333,57287.99997,18026.99998,-39260.99998
International Falls,NORTH AMERICA,33.00000001,33.00000001,48.60631313,-93.41414141,10896.99999,12808.99999,1911.999993
Invercargill,POLYNESIA,38,38,-46.40307018,168.3596491,38356.99998,32456.99994,-5900.000041
Inverell,AUSTRALIA,10,10,-29.76583333,151.1075,2312,6458.999983,4146.999983
Inverness,EUROPE,52.99999999,52.99999999,57.47893082,-4.232389937,40487.99998,37996.99998,-2490.999997
Ioanina,EUROPE,68.00000002,68.00000002,39.65637255,20.83860294,80021.99992,87892.99987,7870.999949
Iowa City,NORTH AMERICA,107,107,41.66861371,-91.54774143,72779.99998,105957.9999,33177.99997
Ipatinga,SOUTH AMERICA,172,172,-19.49152132,-42.59234496,282643,455479.9998,172836.9999
Ipiales,SOUTH AMERICA,48,48,0.842708333,-77.64913194,58220.99997,118289.9999,60068.99997
Ipoh,ASIA,188,188,4.619326241,101.0952128,510769.9998,682466.9997,171697
Ipora,SOUTH AMERICA,23,23,-16.42971014,-51.11449275,5344.999999,27829.99998,22484.99998
Ipswich,EUROPE,124,124,52.06223118,1.168077957,124476.9999,164754.9999,40278.00001
Ipu,SOUTH AMERICA,2,2,-4.320833333,-40.71666667,630.9999966,9191.999964,8560.999967
Iquique,SOUTH AMERICA,43.99999998,43.99999997,-20.24299242,-70.12443182,114905,318633.9998,203728.9999
Iquitos,SOUTH AMERICA,61,61,-3.75204918,-73.27363388,88900.99988,335681.9999,246781
Iracoubo,SOUTH AMERICA,1,1,5.475,-53.21666667,72.99999947,10.99999992,-61.99999955
Iraklio,EUROPE,74,74,35.33074324,25.12612613,173463.9999,168872.9999,-4591
Irati,SOUTH AMERICA,30,30,-25.46861111,-50.6575,38026,46503.99997,8477.999975
Irbid,ASIA,375,375,32.58404444,35.89608889,621341.9995,1215224.999,593882.9996
Irbil,ASIA,97,97,36.19218213,44.01271478,650373.9999,642782.9998,-7591.000089
Irece,SOUTH AMERICA,15,15,-11.29055556,-41.85555556,8456.999987,53148.99994,44691.99995
Iringa,AFRICA,36,36,-7.762731482,35.69421296,40478.99998,135918.9999,95439.99992
Irkutsk,ASIA,265,265,52.30283019,104.2565094,588737.9994,578740.9995,-9996.999908
Iron Mountain,NORTH AMERICA,35,35,45.81571429,-88.07809524,12901.99998,15087.99998,2185.999994
Ironwood,NORTH AMERICA,17,17,46.46127451,-90.17009804,6956.99999,5696.999991,-1259.999999
Irvine,NORTH AMERICA,1589.5594,1602.5594,33.71461836,-117.8297369,2533898.584,2952441.106,418542.5214
Isafjordur,NORTH AMERICA,4.999999996,6.999999991,66.07777778,-23.13541667,43.99999984,922.9999958,878.9999959
Iseyin,AFRICA,28,28,7.979166667,3.583630952,14541,230436.9998,215895.9998
Isfahan,ASIA,573,573,32.63093368,51.59697499,1854932.999,2511954.999,657021.9997
Ishim,ASIA,80,80,56.11635417,69.48229167,64619.99995,71358.99995,6739.000006
Isikul,ASIA,37,37,54.91238739,71.26711712,26214.99998,11415.99999,-14798.99999
Isiro,AFRICA,103,103,2.761003236,27.5855178,118857.9998,306786.9998,187929
Iskandar,ASIA,71.73193301,71.73193301,41.5557261,69.70321532,97097.28205,219526.0753,122428.7933
Iskenderun,ASIA,128.9999999,131,36.64147436,36.18407051,305681.9999,299282.9998,-6399.000106
Iskitim,ASIA,65,65,54.635,83.2974359,59809.99995,56382.99996,-3426.999992
Islamabad,ASIA,7640.031677,7640.031677,33.58677399,73.06610387,4483005.226,11787994.86,7304989.632
Ismailia,AFRICA,185,185,30.5486036,32.2718018,520754.9995,643675.9998,122921.0003
Isna,AFRICA,95.00000001,95.00000001,25.31684211,32.55964912,250051.9996,196114.9996,-53936.99997
Isparta,ASIA,60.99999999,60.99999999,37.77308743,30.55163934,197346,116470,-80876.00002
Istanbul,ASIA,2031.999999,2048.999999,41.00534591,29.01194152,8493938.998,14932373,6438433.997
Ita,SOUTH AMERICA,13,13,-25.5025641,-57.37051282,4623.999998,52818.99993,48194.99993
Itaberaba,SOUTH AMERICA,7.999999998,7.999999998,-12.525,-40.30625,10524.99998,40991.99993,30466.99995
Itaberai,SOUTH AMERICA,15,15,-16.02277778,-49.80166667,7411.999996,34049.99992,26637.99993
Itabuna,SOUTH AMERICA,54,54,-14.78842593,-39.26975309,159967,206199.9999,46232.99997
Itacoatiara,SOUTH AMERICA,15,15,-3.133333333,-58.44111111,4970.999996,61859.99993,56888.99993
Itaituba,SOUTH AMERICA,21,21,-4.254761905,-56,71002.99993,71374.99995,372.0000189
Itajai,SOUTH AMERICA,124,125,-26.93179384,-48.66084337,373797.9998,472564.9995,98766.99976
Itamaraju,SOUTH AMERICA,23,23,-17.02934783,-39.54202899,11097.99997,47834.99989,36736.99992
Itambe,SOUTH AMERICA,5.999999999,5.999999999,-15.24166667,-40.62916667,3524.999984,15847.99995,12322.99996
Itanhaem,SOUTH AMERICA,46,45.99999999,-24.1923913,-46.82681159,4031.999998,67728.99992,63696.99993
Itapecuru Mirim,SOUTH AMERICA,7,7,-3.39047619,-44.35833333,2812.999994,23624.99995,20811.99995
Itapetinga,SOUTH AMERICA,24,24,-15.24479167,-40.24236111,12930.99999,74401.99992,61470.99994
Itapetininga,SOUTH AMERICA,49,49,-23.58333333,-48.05187075,117928.9999,135540,17611.00004
