City,Region,tif_count,Latitude,Longitude,Elevation
El Fuerte,NORTH AMERICA,5.000000002,26.42,-108.6233333,400.075
El Giza,AFRICA,951.8321341,29.92131767,31.19391226,202.1167493
El Golea,AFRICA,16,30.59635417,2.878125,445.536
El Jadida,AFRICA,59,33.23601695,-8.503389831,21.612
El Kef,AFRICA,21,36.175,8.7,398.789
El Kharga,AFRICA,24,25.45208333,30.54409722,231.688
El Maiten,SOUTH AMERICA,8.000000003,-42.03854167,-71.17395833,1026.923
El Manaqil,AFRICA,38,14.25964912,32.98684211,399.406
El Mansura,AFRICA,352,31.03932292,31.43070549,13.05542629
El Manteco,SOUTH AMERICA,3.000000001,7.352777778,-62.54166667,264.208
El Minya,AFRICA,172.3252773,28.02118957,30.7868348,121.0122005
El Obeid,AFRICA,65.99999999,13.18787879,30.2219697,503.508
El Oued,AFRICA,69.99999999,33.35202381,6.870238095,55.021
El Paso,NORTH AMERICA,930,31.75157706,-106.4162993,1253.326
El Qasr,AFRICA,3,25.69722222,28.87777778,257.638
El Suweis,AFRICA,88.99999999,29.97425094,32.51722846,230.2789057
El Tigre,SOUTH AMERICA,105,8.899444444,-64.22698413,166.611
El Tur,AFRICA,5.999999999,28.24166667,33.62083333,421.948
Elazig,ASIA,74,38.67150901,39.20337838,1118.879
Elbasan,EUROPE,44,41.1157197,20.09545455,1098.893
Elblag,EUROPE,63,54.17169312,19.40793651,14.338
Eldama Ravine,AFRICA,22.99999999,0.037681159,35.71594203,1852.195
Eldorado,NORTH AMERICA,8.000976556,24.32916732,-107.3687505,49.222
Eldoret,AFRICA,118,0.522175141,35.27372881,1852.195
Elgin,NORTH AMERICA,534.0517372,42.11358462,-88.30494291,252.2361277
Elista,EUROPE,36.99999999,46.31554054,44.25495495,83.784
Elk,EUROPE,38,53.82609649,22.35942982,132.737
Elkhart,NORTH AMERICA,296.3953752,41.6677461,-85.95336571,256.7311598
Elko,NORTH AMERICA,35,40.84428571,-115.7685714,1944.15
Elmira,NORTH AMERICA,93,42.12580645,-76.82455197,351.491
Ely1,NORTH AMERICA,8.999999999,39.2537037,-114.8824074,2103.709
Ely2,NORTH AMERICA,7.999999999,47.90520833,-91.86145833,431.987
Embi,ASIA,6.999999996,48.83095238,58.13809524,312.765
Embu,AFRICA,20,-0.537083333,37.45208333,1489.037
Emden,EUROPE,65.99999999,53.37083333,7.194191919,1.176
Emerald,AUSTRALIA,21,-23.5218254,148.1555556,201.649
Emmonak,NORTH AMERICA,1,62.79166667,-164.525,7.26
Emporia,NORTH AMERICA,36,38.41481481,-96.19722222,409.259
En Nuhud,AFRICA,19,12.69078947,28.42017544,566.329
Encarnacion,SOUTH AMERICA,152.5040759,-27.34548159,-55.88902638,187.282
Ende,MALAY ARCHIPELAGO,11.99999999,-8.840277778,121.6493056,176.532
Engels,EUROPE,93,51.48315412,46.11998208,61.895
Enid,NORTH AMERICA,74,36.40777027,-97.89786036,330.216
Ensenada,NORTH AMERICA,90.99999999,31.85,-116.6015568,292.099
Entebbe,AFRICA,70.43653647,0.117941681,32.5044904,1145.708
Enterprise,NORTH AMERICA,43,31.33003876,-85.84496124,102.333
Enugu,AFRICA,4716.29823,6.568696538,7.762441144,153.1546305
Er Rachidia,AFRICA,63,31.93809524,-4.430555556,946.771
Erechim,SOUTH AMERICA,51,-27.63921569,-52.27107843,594.665
Eregli,ASIA,60,37.51069444,34.05263889,1503.58
Erenhot,ASIA,21,43.65436508,111.9916667,1027.408524
Erfurt,EUROPE,143,50.98706294,11.0298951,375.5109351
Ergun Zuoqi,ASIA,44,50.79223485,121.5331439,891.777
Erie,NORTH AMERICA,210,42.10876984,-80.08599206,201.570419
Ermoupoli,EUROPE,4.999999998,37.44333333,24.93333333,20.563
Ertis,ASIA,17,53.3372549,75.45343137,101.621
Erymentau,ASIA,19,51.62807018,73.10307018,385.118
Erzincan,ASIA,88,39.75142045,39.48285985,1854.374
Erzurum,ASIA,75,39.91522222,41.25622222,2064.663
Esbjerg,EUROPE,94.99999998,55.50114035,8.439298246,11.566
Escanaba,NORTH AMERICA,28,45.75416667,-87.08154762,226.448
Escuinapa,NORTH AMERICA,5.000000003,22.83833333,-105.7816667,273.491
Escuintla,NORTH AMERICA,48,14.29149306,-90.78611111,1137.157
Eseka,AFRICA,4.000000002,3.65,10.77291667,269.999
Esik,ASIA,41,43.35914634,77.46788618,1353.813
Esil,ASIA,10,51.9575,66.4,277.116
Eskisehir,ASIA,128,39.77936198,30.53151042,1074.42
Esmeraldas,SOUTH AMERICA,39,0.946794872,-79.66944444,196.151
Esperance,AUSTRALIA,18,-33.84444444,121.8875,139.271
Esperanza,NORTH AMERICA,3,27.59166667,-109.9333333,270.877
Espungabera,AFRICA,1,-20.45,32.76666667,586.841
Esquel,SOUTH AMERICA,19,-42.90657895,-71.32236842,1026.923
Essen,EUROPE,1103.666877,51.52148298,7.059214653,134.8349603
Estancia,SOUTH AMERICA,25,-11.251,-37.439,62.498
Esteli,NORTH AMERICA,19,13.09385965,-86.36052632,798.73
Etawah,ASIA,6507.641273,27.05334778,79.15802109,153.1144809
Eugene,NORTH AMERICA,278,44.06438849,-123.0854616,293.7725698
Eumseong,ASIA,5.999999999,36.93194444,127.6861111,210.275
Eureka,NORTH AMERICA,55,40.78287879,-124.1622727,72.275
Evanston,NORTH AMERICA,826.3328659,42.05301584,-87.81886804,185.9247928
Evansville,NORTH AMERICA,265,37.99084906,-87.51622642,136.7676906
Everett,NORTH AMERICA,606.4924758,47.84673175,-122.2283813,98.82836856
Ewo,AFRICA,12,-0.877777778,14.81388889,456.981
Exeter,EUROPE,91,50.72271062,-3.512271062,79.881
Exmouth,AUSTRALIA,3.000000002,-21.93055556,114.1194444,2.037
Eyl,AFRICA,1,7.983333333,49.81666667,148.914
Eyumojok,AFRICA,26,5.77051282,8.961858974,186.3425769
Fada,AFRICA,1,17.19166667,21.58333333,630.009
Fairbanks,NORTH AMERICA,138,64.83997585,-147.7469203,314.412
Faisalabad,ASIA,5271.912326,31.36241025,73.16027943,185.0668103
Faizabad,ASIA,11692.78447,26.62715389,82.11566942,119.4710921
Falfurrias,NORTH AMERICA,9,27.22962963,-98.15092593,136.864
Farafangana,AFRICA,5.000000003,-22.81833333,47.82166667,249.345
Farah,ASIA,45,32.38074074,62.10555556,863.114
Faranah,AFRICA,7.999999998,10.04583333,-10.74270833,445.262
Fargo,NORTH AMERICA,192,46.86814236,-96.81080729,319.643
Fargona,ASIA,820,40.43911585,71.79860772,763.0014756
Faribault,NORTH AMERICA,42,44.29980159,-93.28333333,304.378
Farmington,NORTH AMERICA,65,36.75102564,-108.1889744,1790.74
Faro,EUROPE,28.99999999,37.03448276,-7.943965517,154.363
Fasa,ASIA,30,28.94611111,53.63722222,1192.409
Fatehpur,ASIA,7693.433953,25.82101331,81.0162505,122.0283665
Fayetteville1,NORTH AMERICA,437,35.06983219,-78.95192601,77.59022288
Fayetteville2,NORTH AMERICA,212,36.1360456,-94.15738994,335.839
Feira de Santana,SOUTH AMERICA,120,-12.23347222,-38.94770833,104.8284917
Felipe Carrillo Puerto,NORTH AMERICA,9.000000002,19.58333333,-88.05,40.433
Fengcheng,ASIA,1949.022918,28.16555609,115.5213653,113.5345388
Fengjie,ASIA,96.99999999,31.10764605,109.4667526,1236.204
Fengshan,ASIA,327.3599716,22.6498927,120.3553889,272.281
Fengzhen,ASIA,87,40.45478927,113.1508621,1337.652
Ferkessedougou,AFRICA,14,9.595833333,-5.204166667,350.39
Fernandopolis,SOUTH AMERICA,50,-20.27,-50.25166667,411.462
Ferrara,EUROPE,97,44.85756014,11.60128866,187.98
Ferrenafe,SOUTH AMERICA,15,-6.628333333,-79.79833333,939.863
Feyzabad,ASIA,11,37.10984848,70.57651515,2385.995
Fez,AFRICA,167,34.03383234,-5.003143713,628.7464483
Fianarantsoa,AFRICA,154,-21.46812771,47.05519481,712.6648572
Filadelfia,SOUTH AMERICA,11,-22.34848485,-60.03333333,156.922
Finnsnes,EUROPE,6.999999997,69.23690476,17.98095238,103.007
Firozabad,ASIA,3076.364681,27.23594193,78.54020603,169.2661022
Flagstaff,NORTH AMERICA,68,35.20404412,-111.6300245,1834.342
Flensburg,EUROPE,104,54.79126603,9.427564103,16.855
Flin Flon,NORTH AMERICA,13,54.77820513,-101.8621795,300.829
Flint,NORTH AMERICA,514,43.02592412,-83.69755188,222.5754592
Florence1,NORTH AMERICA,115,34.1823913,-79.80246377,43.50800652
Florence2,NORTH AMERICA,77,34.83939394,-87.67099567,214.172
Florence3,EUROPE,617,43.84235548,11.10838736,336.585235
Florencia,SOUTH AMERICA,28,1.611904762,-75.61190476,592.609
Flores,NORTH AMERICA,22,16.92083333,-89.91174242,324.304
Floriano,SOUTH AMERICA,19,-6.763596491,-43.02631579,246.722
Florianopolis,SOUTH AMERICA,49,-27.57857143,-48.52193878,121.115
Focsani,EUROPE,35,45.68880952,27.1752381,68.71
Foggia,EUROPE,46.99999999,41.45762411,15.54556738,250.902
Fond du Lac,NORTH AMERICA,72,43.78171296,-88.45358796,279.363
Fonte Boa,SOUTH AMERICA,9,-2.516666667,-66.0962963,62.925
Forbes,AUSTRALIA,8.000000008,-33.375,148.0041667,378.8037493
Formiga,SOUTH AMERICA,32,-20.45598958,-45.44088542,848.681
Formosa1,SOUTH AMERICA,80,-26.16708333,-58.18677083,64.127
Formosa2,SOUTH AMERICA,38,-15.54144737,-47.32894737,894.885
Forster-Tuncurry,AUSTRALIA,11.99999999,-32.19722222,152.5194444,32.974
Fort Chipewyan,NORTH AMERICA,10,58.72083333,-111.1616667,224.297
Fort Collins,NORTH AMERICA,297,40.50903479,-105.079826,2437.795027
Fort Good Hope,NORTH AMERICA,1,66.25833333,-128.6333333,145.29
Fort Lauderdale,NORTH AMERICA,1469.959545,26.18834502,-80.21209334,6.667876243
Fort McMurray,NORTH AMERICA,74,56.71227477,-111.3887387,518.409
Fort Pierce,NORTH AMERICA,367,27.32556767,-80.34266576,8.474
Fort Resolution,NORTH AMERICA,3.000595064,61.17777775,-113.6777768,159.342
Fort Severn,NORTH AMERICA,0.999999998,55.99166667,-87.64166667,74.512
Fort Shevchenko,ASIA,3,44.51111111,50.26111111,8.094
Fort Simpson,NORTH AMERICA,2,61.85,-121.3458333,251.781
Fort Smith1,NORTH AMERICA,144,35.35914352,-94.39155093,261.32
Fort Smith2,NORTH AMERICA,4.999999998,60.00666667,-111.89,241.64694
Fort St. John,NORTH AMERICA,46,56.24728261,-120.8471014,697.853
Fort Stockton,NORTH AMERICA,19,30.89473684,-102.8890351,961.09
Fort Wayne,NORTH AMERICA,470,41.09601064,-85.14175532,270.0358989
Fort Yukon,NORTH AMERICA,6,66.56666667,-145.2625,148.527
Fort-de-France,SOUTH AMERICA,83.99999999,14.6296627,-61.05257937,13.55246429
Fortaleza,SOUTH AMERICA,617,-3.821447866,-38.56400594,17.89022537
Foshan,ASIA,2018.73014,23.02215769,113.0684993,98.72302385
Foumban,AFRICA,18,5.737962963,10.89675926,1212.567
Foz do Iguacu,SOUTH AMERICA,160.7410704,-25.53254864,-54.57844448,262.404
Franca,SOUTH AMERICA,126,-20.53201058,-47.40092593,787.697
Franceville,AFRICA,37,-1.619594595,13.59189189,428.738
Francistown,AFRICA,53,-21.17106918,27.51556604,968.804
Frankfort,NORTH AMERICA,72,38.19444444,-84.85787037,248.142
Frankfurt,EUROPE,1574,50.09215904,8.559265142,276.4372187
Fredericksburg,NORTH AMERICA,231,38.29025974,-77.5017316,86.736
Fredericton,NORTH AMERICA,57,45.95277778,-66.63961988,76.20848946
Frederikshavn,EUROPE,37,57.44256757,10.50788288,7.938
Freeport1,NORTH AMERICA,99,29.02079125,-95.41111111,15.02396868
Freeport2,NORTH AMERICA,79.99999999,26.53677083,-78.6553125,0.384
Freetown,AFRICA,91.00000001,8.466758242,-13.23424908,8.926
Freiburg,EUROPE,157,48.02494692,7.835721868,383.9771759
Fresnillo,NORTH AMERICA,47,23.19007092,-102.866844,2040.112
Fresno,NORTH AMERICA,508,36.79261811,-119.776706,214.889
Fria,AFRICA,17,10.37009804,-13.58333333,253.05
Frias,SOUTH AMERICA,13,-28.63397436,-65.13205128,792.143
Frolovo,EUROPE,41.99999999,49.77321429,43.64781746,118.506
Frontera,NORTH AMERICA,2,18.57916667,-92.65,1.611
Frutal,SOUTH AMERICA,18,-20.0212963,-48.93101852,524.563
Ft. Dodge,NORTH AMERICA,37,42.51261261,-94.18468468,355.361
Ft. Myers,NORTH AMERICA,204.7653978,26.56742435,-81.8473884,10.187
Ft. Worth,NORTH AMERICA,1549.281659,32.77042677,-97.26274903,248.1194736
Fuan,ASIA,36.99999999,27.10675676,119.6342342,764.681
Fujin,ASIA,52,47.25480769,132.0317308,59.08548077
Fukui,ASIA,97,36.08195876,136.2204467,261.374
Fukuoka,ASIA,879,33.51740614,130.4666193,149.949
Fukushima,ASIA,152,37.78135965,140.4682018,442.639
Fulin,ASIA,0.999999998,29.35,102.7166667,2160.03
Funchal,AFRICA,82.99999999,32.66164659,-16.93032129,25.69961416
Funtua,AFRICA,167,11.49780439,7.331287425,634.03
Furth,EUROPE,186.9259004,49.47333268,10.98258615,402.5378328
Fushun,ASIA,389.3821749,41.85662514,123.8706062,195.5056832
Fuxin,ASIA,344,42.03430233,121.6915455,273.4410175
Fuyang,ASIA,10226.93081,32.84982384,115.8556256,35.17009125
Fuyu,ASIA,187,45.17482175,124.8170232,130.641
Fuzhou,ASIA,313,26.07955272,119.2911076,300.7547591
Gaalkacyo,AFRICA,14,6.779166667,47.42083333,252.274
Gabes,AFRICA,120,33.90770833,10.06854167,109.4243073
Gaborone,AFRICA,92.00000001,-24.65262681,25.92092391,1146.501
Gadsden,NORTH AMERICA,83.99999999,34.01765873,-86.02142857,268.1412738
Gafsa,AFRICA,57.00000001,34.41754386,8.787280702,454.153
Gagnoa,AFRICA,48,6.147569444,-5.962673611,207.2028646
Gainesville,NORTH AMERICA,231,29.66172439,-82.3777417,24.548
Galati,EUROPE,90,45.44407407,28.01111111,67.13333333
Galesburg,NORTH AMERICA,48,40.95642361,-90.37552083,194.819
Galle,ASIA,784.2995104,6.188861236,80.17360473,332.5695071
Gallup,NORTH AMERICA,38.00000001,35.52741228,-108.7317982,2148.697
Galveston,NORTH AMERICA,48,29.28923611,-94.82291667,3.187
Galway,EUROPE,72.99999999,53.28424658,-9.060273973,62.52569178
Gamba,AFRICA,6,-2.647222222,9.981944444,10.313
Ganca,ASIA,104,40.68621795,46.35889423,851.271
Gandajika,AFRICA,23.99999999,-6.728819444,23.94895833,712.352
Gander,NORTH AMERICA,12,48.94791667,-54.57569444,155.086
Gandhinagar,ASIA,2749,23.47343883,72.49779314,94.067
Gangneung,ASIA,63,37.75833333,128.8925926,579.676
Gangtok,ASIA,34,27.30294118,88.59362745,3360.821
Gannan,ASIA,29,47.92183908,123.4968391,179.74
Ganzhou,ASIA,564,25.78880024,114.8138446,354.294781
Gao,AFRICA,22,16.275,-0.046590909,299.104
Garanhuns,SOUTH AMERICA,48,-8.886458333,-36.4953125,669.018
Garca,SOUTH AMERICA,31,-22.21236559,-49.66290323,553.814
Garden City,NORTH AMERICA,37,37.98063063,-100.8623874,826.3354095
Gardiz,ASIA,37.99999999,33.59605263,69.22807018,2330.279
Garissa,AFRICA,21,-0.45515873,39.64404762,229.169
Garoowe,AFRICA,4,8.4125,48.48333333,538.411
Garoua,AFRICA,46,9.319021739,13.38931159,327.839
Gary,NORTH AMERICA,768.047311,41.55824799,-87.41539019,198.845
Garzon,SOUTH AMERICA,63,2.222619048,-75.65,1611.747
Gashua,AFRICA,8.000000001,12.87916667,11.0375,345.339
Gaspe,NORTH AMERICA,7.999999998,48.834375,-64.48854167,117.403
Gatchina,EUROPE,65.99999999,59.56893939,30.11022727,49.351
Gavle,EUROPE,194,60.67512887,17.11915808,37.13864434
Gawler,AUSTRALIA,133.1440605,-34.70034898,138.6732162,127.018
Gay,EUROPE,17,51.47892157,58.45294118,290.926
Gaya1,AFRICA,8,11.89583333,3.445833333,227.631
Gaya2,ASIA,5879.600967,24.89295392,85.2003872,192.4831171
Gaza,ASIA,109,31.52859327,34.47423547,116.078
Gaziantep,ASIA,122,37.06939891,37.38196721,1002.238
Gbadolite,AFRICA,8.999999997,4.29537037,20.99722222,462.4076666
Gbarnga,AFRICA,11,7.003030303,-9.475757576,296.5717726
Gdansk,EUROPE,512,54.40061849,18.56098633,60.406
Gdynia,EUROPE,221.3693426,54.48019539,18.46761659,60.406
Gedaref,AFRICA,54.99999999,14.04060606,35.37984848,534.13544
Geelong,AUSTRALIA,127,-38.13628609,144.3423885,18.378
Geita,AFRICA,2,-2.870833333,32.17083333,1179.115
Gejiu,ASIA,27.99999999,23.37261905,103.1485119,1587.817
Gelendzhik,ASIA,27,44.57623457,38.0654321,116.249
Gemena,AFRICA,52,3.247916667,19.78076923,384.3
Geneina,AFRICA,36,13.44467593,22.43819444,860.37
General Conesa,SOUTH AMERICA,4.999999999,-40.1,-64.46,78.437
General Guemes,SOUTH AMERICA,13,-24.66666667,-65.05064103,2320.791
General Pico,SOUTH AMERICA,30,-35.65444444,-63.755,121.782
General Roca,SOUTH AMERICA,5.999999999,-39.0125,-67.64166667,340.854
General Santos,MALAY ARCHIPELAGO,465,6.159982079,125.1590143,254.2120667
Geneva,EUROPE,301,46.21359358,6.138233666,863.094877
Genoa,EUROPE,233,44.4397711,8.919670958,293.3972274
Gent,EUROPE,696.4658898,51.0250634,3.782889452,24.56724768
George,AFRICA,71.99999999,-33.96296296,22.46527778,716.0380958
George Town1,NORTH AMERICA,1.999999998,19.28333333,-81.3375,0.12
George Town2,ASIA,137,5.367944039,100.286618,130.953
Georgetown1,SOUTH AMERICA,44,6.801515151,-58.15795455,45.285
Georgetown2,AUSTRALIA,2,-18.2875,143.5416667,395.735
Georgievsk,EUROPE,49.00000001,44.15952381,43.46547619,268.713
Gera,EUROPE,99.99999999,50.88558333,12.06666667,496.777975
Geraldton1,AUSTRALIA,30.99999999,-28.76451613,114.6153226,96.419
Geraldton2,NORTH AMERICA,6,49.72361111,-86.95555556,342.502
Ghadamis,AFRICA,3.999999996,30.12916667,9.4875,316.485
Ghanzi,AFRICA,8.999999999,-21.7,21.64166667,1155.84
Ghardaia,AFRICA,38,32.49122807,3.673026316,599.799
Gharyan,AFRICA,9,32.17314815,13.01111111,221.7306665
Ghat,AFRICA,8.000000001,24.96875,10.178125,972.523
Ghaziabad,ASIA,1806.425894,28.61573631,77.44450805,209.746
Ghazni,ASIA,115,33.57123188,68.40442029,2450.528
Gibraltar,EUROPE,94,36.16205674,-5.418085106,261.183
Giessen,EUROPE,103,50.59854369,8.678317152,288.69
Gifu,ASIA,881.3804976,35.37408168,136.7443788,334.799
Gijon,EUROPE,95.00000001,43.53438596,-5.689649123,365.96
Gila Bend,NORTH AMERICA,6,32.95555556,-112.7236111,562.176
Gilgit,ASIA,28.99999999,35.91695402,74.33649425,3504.452
Gillette,NORTH AMERICA,57,44.28815789,-105.5033626,1296.019
Gimbi,AFRICA,13,9.175641026,35.82948718,1460.763
Gimli,NORTH AMERICA,8,50.6375,-96.99375,237.3341875
Gingin,AUSTRALIA,6.999999997,-31.34285714,115.9047619,32.784
Gingoog,MALAY ARCHIPELAGO,1.000000002,8.841666667,125.125,394.252
Girardot,SOUTH AMERICA,66,4.32790404,-74.80707071,1604.715
Girga,AFRICA,763.3189421,26.20785848,32.01528575,294.5039169
Gisborne,POLYNESIA,34,-38.65735294,178.0188725,135.9078093
Gitarama,AFRICA,1741.771565,-2.01845055,29.68590631,1780.478328
Gitega,AFRICA,2849.519865,-3.374104427,29.85862598,1498.016841
Giyon,AFRICA,241.1109911,8.61821368,38.10193676,2114.541803
Gjovik,EUROPE,44.99999999,60.79537037,10.65111111,394.823
Gladstone,AUSTRALIA,31,-23.86102151,151.2489247,5.973
Glasgow1,NORTH AMERICA,6.999999996,48.20119048,-106.6380952,794.131
Glasgow2,EUROPE,998,55.84814629,-4.231847027,175.3361298
Glazov,EUROPE,71.99999999,58.14259259,52.65428241,220.939
Glendale,NORTH AMERICA,889.6423582,33.58453482,-112.2556328,446.308
Glendive,NORTH AMERICA,18,47.11527778,-104.7199074,723.726
Glenwood Springs,NORTH AMERICA,18,39.54953704,-107.3388889,2618.52
Gliwice,EUROPE,413.9234092,50.32639994,18.74321452,238.16
Goba,AFRICA,9.999999999,7.0425,39.9775,2575.187
Gogrial,AFRICA,17,8.546568627,28.0995098,408.85
Goiana,SOUTH AMERICA,198,-7.522306397,-35.02213805,145.2431061
Goianesia,SOUTH AMERICA,26,-15.31891026,-49.12467949,684.936
Goiania,SOUTH AMERICA,842,-16.69132027,-49.3057502,777.444
Gold Coast,AUSTRALIA,300.0000001,-28.01158333,153.3932778,56.67099001
Goldsboro,NORTH AMERICA,92.00000001,35.38713768,-77.97074275,34.46697284
Golela,AFRICA,6,-27.30555556,31.88333333,659.174
Golmud,ASIA,62,36.41034946,94.8983871,3098.854
Golyshmanovo,ASIA,23.00000001,56.40362319,68.37282609,116.048
Goma,AFRICA,2469.355608,-1.712655899,29.50509458,1851.750864
Gombe,AFRICA,69,10.29722222,11.16413043,371.771
Gomez Palacio,NORTH AMERICA,100.9706186,25.57051097,-103.5007537,1339.421
Gonaives,SOUTH AMERICA,45,19.45518519,-72.66907407,248.513
Gonbad-e Kavus,ASIA,64,37.25533854,55.16966146,524.052
Gonder,AFRICA,45,12.59185185,37.43722222,1939.159
Goodland,NORTH AMERICA,10,39.35416667,-101.7125,1044.187
Goondiwindi,AUSTRALIA,6.999999996,-28.53928571,150.297619,257.143
Gorakhpur,ASIA,26031.59121,26.76422403,83.4650019,158.9122985
Gorgan,ASIA,130,36.85762821,54.45294872,1342.853
Gorno Altaysk,ASIA,37.99999999,51.95942982,85.93815789,998.531
Gornyak,ASIA,14,51.00238095,81.45892857,298.3484715
Goroka,MELANESIA,20,-6.063333333,145.3820833,1673.259
Gorontalo,MALAY ARCHIPELAGO,239,0.613354254,122.943689,204.9188828
Gorzow Wielkopolski,EUROPE,89,52.74026217,15.23099251,71.643
Goteborg,EUROPE,667,57.69838831,11.9669915,41.20632532
Gottingen,EUROPE,115,51.55355072,9.916449275,267.534
Goulburn,AUSTRALIA,26,-34.74487179,149.7141026,745.831
Goulimine,AFRICA,22,28.99090909,-10.06174242,242.2353979
Goundam,AFRICA,6,16.42083333,-3.675,273.796
Goure,AFRICA,5.999999996,13.99027778,10.25972222,368.541075
Governador Valadares,SOUTH AMERICA,82,-18.86371951,-41.96869919,401.7492196
Goya,SOUTH AMERICA,30,-29.14555556,-59.26416667,41.068
Goycay,ASIA,15,40.65444444,47.73944444,135.457
Graaff Reinet,AFRICA,7.999999998,-32.309375,24.53854167,887.109
Grafton,AUSTRALIA,9.999999996,-29.7175,152.9358333,450.163
Grahamstown,AFRICA,34,-33.29852941,26.53357843,240.985
Granada1,SOUTH AMERICA,18,11.93564815,-85.96157407,66.017
Granada2,EUROPE,165,37.17929293,-3.629090909,959.867
Grand Bassam,AFRICA,17,5.217156863,-3.743137255,63.637
Grand Canyon,NORTH AMERICA,2,36.05833333,-112.1458333,1768.003
Grand Forks,NORTH AMERICA,73,47.91860731,-97.05742009,340.797
Grand Island,NORTH AMERICA,81,40.92736626,-98.36748971,588.341
Grand Junction,NORTH AMERICA,160,39.08317708,-108.5455208,2037.162
Grand Prairie1,NORTH AMERICA,782.3691554,32.6768371,-97.02730567,209.9604648
Grand Prairie2,NORTH AMERICA,66,55.16805556,-118.7991162,642.42
Grand Rapids,NORTH AMERICA,807,42.94071665,-85.67102437,259.8623274
Grand Turk,SOUTH AMERICA,4.000000001,21.46666667,-71.14791667,0.385
Granja,SOUTH AMERICA,4,-3.1125,-40.83333333,153.199
Grants Pass,NORTH AMERICA,71,42.4342723,-123.3368545,732.177
Graz,EUROPE,299,47.04060758,15.44810479,762.1972662
Great Falls,NORTH AMERICA,100,47.508,-111.28675,1181.411
Greeley,NORTH AMERICA,117,40.41460114,-104.7280627,1520.484
Green Bay,NORTH AMERICA,308,44.50162338,-88.03449675,233.5657614
Green River,NORTH AMERICA,17,41.51617647,-109.4676471,2059.492
Greeneville,NORTH AMERICA,119,35.58382353,-77.38088235,23.541
Greenock,EUROPE,76,55.94429825,-4.762828947,164.065
Greensboro,NORTH AMERICA,637.8145254,36.04549252,-79.89193997,216.7138121
Greenville1,NORTH AMERICA,56,33.40595238,-91.04568452,49.982
Greenville2,NORTH AMERICA,646,34.84130547,-82.32933437,226.545
Greenville3,AFRICA,5.999999997,5.023611111,-9.047222222,51.852
Grenoble,EUROPE,277,45.21865223,5.70234657,543.002
Griffith,AUSTRALIA,13.99999999,-34.28214286,146.0357143,166.802
Groningen,EUROPE,139,53.22122302,6.568405276,0.164
Grootfontein,AFRICA,11,-19.56060606,18.10075758,1258.274
Groznyy,EUROPE,322,43.30163043,45.67072981,207.446
Grudziadz,EUROPE,80,53.49197917,18.7728125,80.476
Gryazi,EUROPE,38,52.49671053,39.93442982,150.841
Guadalajara1,NORTH AMERICA,687,20.65304464,-103.3517225,1602.598
Guadalajara2,EUROPE,31,40.64086022,-3.185752688,795.713
Guaira,SOUTH AMERICA,17,-24.08529412,-54.25490196,303.37
Guajara-Miram,SOUTH AMERICA,40,-10.795,-65.34270833,152.313
Gualeguay,SOUTH AMERICA,17,-33.14166667,-59.31813725,10.583
Gualeguaychu,SOUTH AMERICA,31,-33.0094086,-58.53091398,21.58284677
