City,Region,tif_count,Latitude,Longitude,Crop Land,Grazing Land,Area
Ruteng,MALAY ARCHIPELAGO,0.280000224,-8.544652177,120.4165465,0.311576056,0.05367204,24.36888932
Ruzayevka,EUROPE,0.5000004,54.08334486,44.90663069,0.17722114,0.020579387,73.30764199
Ryazan,EUROPE,2.930002344,54.66042277,39.66780344,0.087048423,0.025518337,435.4978729
Rybinsk,EUROPE,1.440001152,58.10066811,38.77256096,0.057572141,0.011095786,234.243421
Rzeszow,EUROPE,3.340002672,50.07708171,21.9376117,0.114478338,0.029561691,447.4609569
Rzhev,EUROPE,0.430000344,56.31014144,34.27908375,0.122377322,0.04647286,66.62041252
Saarbrucken,EUROPE,10.17000814,49.29441783,6.906911599,0.052272489,0.008691218,1340.841554
Sabanalarga,SOUTH AMERICA,0.480000384,10.6823185,-74.96351363,0.11001267,0.807485829,42.03031421
Sabha,AFRICA,0.410000328,27.08330935,14.38623388,0.202443818,0.402385378,39.61418119
Sabinas Hidalgo,NORTH AMERICA,0.160000128,26.54170742,-100.2395154,0.078725996,0.405012124,15.38504964
Sabzewar,ASIA,0.45000036,36.2499495,57.64815872,0.125727336,0.000359229,47.99060646
Sacramento,NORTH AMERICA,14.14001131,38.65912689,-121.3952725,0.054018673,0.052157321,1557.401798
Sadah,ASIA,1.070000856,17.00933898,43.67370362,0.200367431,0.601249796,96.26783912
Sadiqabad,ASIA,25.11989803,28.50666683,70.16667678,0.736918405,0.002415067,2459.028239
Safford,NORTH AMERICA,0.210000168,32.8572107,-109.7500281,0.163908376,0.254033469,21.50563138
Safi,AFRICA,0.610000488,32.33606477,-9.259552755,0.267581964,0.004217932,62.10305977
Safonovo,EUROPE,0.45000036,55.1666086,33.1870655,0.115684651,0.078969908,67.7120453
Sagar,ASIA,1.35000108,23.8870522,78.71109196,0.529903694,0.014729721,127.018405
Saginaw1,NORTH AMERICA,2.0000016,43.46917198,-83.99958332,0.169480271,0.043949956,236.9911548
Saginaw2,NORTH AMERICA,1.280001024,43.64974875,-83.93293909,0.161422584,0.028866045,152.1253186
Sagua la Grande,NORTH AMERICA,0.15000012,22.8332882,-80.10554222,0.338509269,0.311362689,14.00307218
Saharanpur,ASIA,217.2859243,29.74527415,77.57508822,0.562896107,0.013892779,21528.29824
Sahiwal,ASIA,76.55747449,30.5718056,72.83963537,0.716959818,0.000366103,7648.754953
Saida1,ASIA,1.790001432,33.5516652,35.38403539,0.180823816,0.286751516,184.7469099
Saida2,AFRICA,0.460000368,34.90037749,0.103298495,0.408971773,0.04541233,48.23647293
Saidpur,ASIA,97.86898241,25.73444595,88.6901782,0.656971275,0.023687838,9346.412164
Saidu,ASIA,17.03001362,34.87390007,72.3042674,0.465572932,0.007272301,1785.4484
Saint GeorgeÛªs,SOUTH AMERICA,0.120000096,12.0832925,-61.7776674,0.168130547,0.019624762,10.5592216
Saint John's,SOUTH AMERICA,0.310000248,17.1666238,-61.86823534,0.095654733,0.093773664,27.9142374
Saint-Etienne,EUROPE,1.970001576,45.47587538,4.329931664,0.085856914,0.020156698,241.5997637
Saint-Georges1,NORTH AMERICA,0.540000432,46.1666122,-70.71295809,0.099943565,0.002841425,67.04892988
Saint-Georges2,SOUTH AMERICA,0.010000008,3.9166291,-51.8333846,0.031433621,0.00339067,0.862559288
Saint-Laurent-du-Maroni,SOUTH AMERICA,0.040000032,5.520986125,-54.0833837,0.037313627,0.001055045,3.458126742
Saint-Louis,AFRICA,0.310314168,16.06452007,-16.5000654,0.079205457,0.065322021,34.02284155
Sakata,ASIA,0.40000032,38.96876287,139.8084293,0.23618329,0.006357865,44.24546144
Sakhon Nakhon,ASIA,0.380000304,17.22152731,104.0811164,0.435229832,0.029906083,34.22882446
Saki,ASIA,0.310000248,41.24193376,47.14258744,0.139105741,0.059491166,35.45169681
Salalah,ASIA,0.810103368,17.085369,54.05865653,0.082454147,0.005825374,74.7002303
Salamanca1,NORTH AMERICA,0.590000472,20.60736786,-101.2401124,0.400057873,0.152508968,54.23078159
Salamanca2,SOUTH AMERICA,0.10000008,-31.7500233,-71.0000436,0.026123502,0.351718924,10.12320355
Salamanca3,EUROPE,0.880000704,40.99998928,-5.698862035,0.176075357,0.034419024,100.2796533
Salatiga,MALAY ARCHIPELAGO,1.0000008,-7.291683217,110.4575,0.453806177,0.165725879,86.767044
Salavat,EUROPE,0.560000448,53.4226129,55.87793239,0.165487077,0.04123922,80.79254638
Salaverry,SOUTH AMERICA,0.040000032,-8.1666994,-79.0000404,0.013073919,0.068996526,3.477968859
Saldanha,AFRICA,0.05010948,-32.9166895,17.91654243,0.102138881,0.094034249,15.39228315
Sale,AUSTRALIA,0.15000012,-38.0833541,147.0279086,0.121899017,0.304976605,16.40452633
Salekhard,ASIA,0.310000248,66.5832707,66.54579122,0,0,67.01346855
Salem1,NORTH AMERICA,3.705538168,42.57501364,-70.98472653,0.00901954,0.009556056,432.7588687
Salem2,NORTH AMERICA,2.410001928,44.98167559,-123.0615511,0.115934958,0.061565537,293.001593
Salem3,ASIA,36.06273679,11.63319976,77.98311393,0.611515298,0.036764009,3168.060008
Salerno,EUROPE,5.926813842,40.77354173,14.68249062,0.081103086,0.010074872,673.0566362
Salgueiro,SOUTH AMERICA,0.070000056,-8.0000328,-39.166723,0.02094349,0.243160734,6.084200996
Salima,AFRICA,2.798957946,-13.72321578,34.36236209,0.352611376,0.306001163,247.9875628
Salina,NORTH AMERICA,0.690000552,38.86112678,-97.65942456,0.254895696,0.080297963,76.2124431
Salina Cruz,NORTH AMERICA,0.420000336,16.24600947,-95.24803362,0.252125469,0.245400437,37.63773084
Salinas1,NORTH AMERICA,0.830000664,36.73193196,-121.6767105,0.078403492,0.036676543,89.07100065
Salinas2,SOUTH AMERICA,0.040000032,-2.1667018,-81.0000396,0,0,3.44476938
Salinopolis,SOUTH AMERICA,0.080000064,-0.5833691,-47.37485405,0.087611809,0.005253603,6.884867533
Salisbury,NORTH AMERICA,0.770000616,35.71862318,-80.51839153,0.214677772,0.185152906,81.56915269
Salluit,NORTH AMERICA,0.010000008,62.2499391,-75.6667084,0,0,1.843887638
Salmon,NORTH AMERICA,0.10000008,45.24166664,-113.925,0.063533477,0.260891518,12.20764328
Salsk,EUROPE,0.330000264,46.49997849,41.4999114,0.192316318,3.46E-05,41.23413679
Salt Lake City,NORTH AMERICA,15.53001242,40.85968446,-111.9785369,0.091301052,0.0238318,1765.965762
Salta,SOUTH AMERICA,1.430001144,-24.76340383,-65.45398288,0.051684716,0.080717898,135.5647578
Saltillo,NORTH AMERICA,1.930001544,25.4745291,-101.0207259,0.020107489,0.299987822,183.9112831
Salto,SOUTH AMERICA,0.376685978,-31.3333568,-58.0000488,0.133254632,0.137870838,37.97355621
Salum,AFRICA,0.05000004,31.5832847,25.0837437,0.011633803,0,5.049446557
Salvador,SOUTH AMERICA,4.080015686,-12.85784797,-38.45425087,0.065578441,0.03211635,369.9149231
Salzburg,EUROPE,1.790001432,47.84777182,12.97811964,0.067495914,0.033302617,229.343855
Samalut,AFRICA,1.708083614,28.31488735,30.65782286,0.564597813,0,166.8998163
Samandagi,ASIA,0.950117678,36.14823458,35.94300312,0.203218526,0.123301678,101.1976154
Samara,EUROPE,5.080004064,53.2245613,50.08382222,0.043431859,0.041564042,729.4243224
Samarinda,MALAY ARCHIPELAGO,1.120000896,-0.467275343,117.1086607,0.546617574,0.072632387,96.38632944
Samarqand,ASIA,5.530004424,39.70252571,66.95781433,0.158112499,0.022287369,618.154287
Sambalpur,ASIA,1.660001328,21.52310149,83.92921943,0.47207836,0.002061181,153.5152642
Sambava,AFRICA,0.159999726,-14.2499737,50.10424709,0.203304869,0.263661703,14.20704519
Same,AFRICA,0.020000016,-4.041529217,37.6665796,0.351869767,0.383723336,1.725495255
Sampit,MALAY ARCHIPELAGO,0.280000224,-2.497021311,112.9165495,0.366800675,0.059077172,24.11915226
Samsun,ASIA,5.889626713,41.28182326,36.56495909,0.164320101,0.068530553,674.1199275
Samut Prakan,ASIA,7.126838391,13.71702526,100.6622712,0.287495134,0.010660838,631.2008828
San,AFRICA,0.160000128,13.33331783,-4.9167367,0.193872554,0.588210947,14.14861037
San Angelo,NORTH AMERICA,1.230000984,31.49728482,-100.4911983,0.109583672,0.207139414,124.0808489
San Antonio Oeste,SOUTH AMERICA,0.140000112,-40.6666864,-65.000046,0,0.271772328,15.89934579
San Antonio de los Banos,NORTH AMERICA,0.070000056,22.9166215,-82.5475466,0.387979266,0.286122166,6.538921921
San Antonio1,NORTH AMERICA,13.27001062,29.52361693,-98.54257961,0.061399873,0.161922433,1311.834697
San Antonio2,SOUTH AMERICA,0.520000416,-33.52403065,-71.6666683,0.02557399,0.089867662,53.70164793
San Bernardino,NORTH AMERICA,17.33828711,34.07469059,-117.4450159,0.024754418,0.051787175,1800.46793
San Bernardo,SOUTH AMERICA,4.656230943,-33.55065108,-70.75427818,0.089289556,0.104631381,481.0209256
San Carlos,SOUTH AMERICA,0.060000048,-17.3333624,-63.7500465,0.445019019,0.013525769,5.411113148
San Carlos de Bariloche,SOUTH AMERICA,0.830000664,-41.09538226,-71.37249674,0,0,94.85209011
San Carlos del Zulia,SOUTH AMERICA,0.210000168,9.039718352,-71.94043707,0.265971754,0.398951222,18.29678551
San Cristobal,SOUTH AMERICA,1.10000088,7.840930421,-72.27121995,0.07388581,0.09560156,95.54512289
San Cristobal de Las Casas,NORTH AMERICA,0.770000616,16.79761515,-92.6969774,0.209186258,0.024299938,69.20134028
San Diego,NORTH AMERICA,17.93755256,32.98421252,-117.1816224,0.005316501,0.062164299,1839.396997
San Felipe1,NORTH AMERICA,0.160000128,31.07810682,-114.9061783,0,0.465859175,16.06723434
San Felipe2,SOUTH AMERICA,0.160000128,-32.70307636,-70.7500437,0.081212548,0.202158296,16.37094026
San Fernando de Apure,SOUTH AMERICA,0.55000044,7.9166275,-67.52576983,0.060370507,0.314103875,47.78067517
San Fernando1,SOUTH AMERICA,1.10000088,10.35380246,-61.498515,0.178143851,0.006150777,96.21599122
San Fernando2,NORTH AMERICA,0.220000176,24.9128537,-98.1742454,0.277753968,0.388443506,20.86391851
San Fernando3,SOUTH AMERICA,0.2500002,-34.54330232,-71.00999128,0.192201702,0.140237192,26.13177343
San Francisco de Macoris,SOUTH AMERICA,0.370000296,19.33784138,-70.32203289,0.265004273,0.298954605,33.73694538
San Francisco1,NORTH AMERICA,25.59985787,37.59205538,-122.1677395,0.007588103,0.023288896,2786.402514
San Francisco2,SOUTH AMERICA,0.260000208,-31.40701163,-62.12495644,0.501061125,0.092694895,26.22167488
San Gabriel,SOUTH AMERICA,0.080000064,0.6666304,-77.85410536,0.572267157,0.374078687,6.884835494
San Ignacio,SOUTH AMERICA,0.260000208,-16.3333628,-61.0000476,0.140437812,0.029050566,23.32186185
San Javier,SOUTH AMERICA,0.070000056,-16.2500295,-62.5594365,0.463459683,0.031956464,6.2753528
San Jose de Mayo,SOUTH AMERICA,0.190000152,-34.30696951,-56.7500493,0.341566119,0.248018044,19.80160503
San Jose del Guaviare,SOUTH AMERICA,0.080000064,2.583342592,-72.6667096,0.13062697,0.299445868,6.8913629
San Jose1,SOUTH AMERICA,5.120004096,10.0039092,-84.16650553,0.052924435,0.090611869,447.3508261
San Jose2,NORTH AMERICA,0.110000088,13.9999584,-90.87869383,0.351441375,0.24922028,9.752895354
San Jose3,NORTH AMERICA,13.0000367,37.42221577,-122.0048467,0.011081251,0.021040453,1407.888701
San Juan Bautista,SOUTH AMERICA,0.080000064,-26.63531535,-57.1667158,0.297790977,0.492553725,7.704045314
San Juan del Rio,NORTH AMERICA,0.640000512,20.44532353,-100.0208303,0.194436394,0.33442482,58.76444432
San Juan del Sur,SOUTH AMERICA,0.010000008,11.3332928,-85.9167043,0.213428829,0.425229444,0.877429586
San Juan1,SOUTH AMERICA,18.1300145,18.33645882,-66.13076808,0.10935894,0.075271038,1643.249119
San Juan2,SOUTH AMERICA,2.940002352,-31.48384069,-68.56037625,0.110556027,0.033389548,296.8091498
San Justo,SOUTH AMERICA,0.090000072,-30.7500237,-60.64808974,0.428737689,0.166334016,9.015915202
San Lorenzo1,SOUTH AMERICA,0.060000048,-28.0833581,-58.8333818,0.064229965,0.360494065,5.855111129
San Lorenzo2,SOUTH AMERICA,5.076457143,-25.29373991,-57.53663186,0.115308042,0.155567123,483.3508948
San Luis Obispo,NORTH AMERICA,0.510000408,35.31537812,-120.6993376,0.078405664,0.279917636,53.75533499
San Luis Potosi,NORTH AMERICA,2.30000184,22.20216415,-101.0101463,0.067248967,0.308124586,213.715366
San Luis1,NORTH AMERICA,0.040000032,16.2499575,-89.5000362,0.2959768,0.280496495,3.584559965
San Luis2,SOUTH AMERICA,0.730000584,-33.25116115,-66.3755664,0.026986293,0.29672715,75.15802126
San Marcos,NORTH AMERICA,0.580000464,29.91664351,-97.981332,0.088154281,0.328700595,57.56384802
San Marino,EUROPE,0.480000384,43.99305777,12.42356622,0.175069291,0.116843213,57.37819751
San Martin1,SOUTH AMERICA,0.530000424,-33.0220096,-68.54089143,0.446061839,0.032320573,54.42680064
San Martin2,SOUTH AMERICA,0.070000056,3.7499625,-73.7500425,0.257732138,0.66782821,6.036489453
San Mateo,NORTH AMERICA,4.152666131,37.53752928,-122.2920744,0.002559959,0.015514321,451.5270331
San Miguel,NORTH AMERICA,0.65000052,13.51666348,-88.20640176,0.624788248,0.209143509,57.52042379
San Miguel de Tucuman,SOUTH AMERICA,2.340001872,-26.78205389,-65.25926591,0.230289498,0.042939248,225.6512295
San Nicolas,SOUTH AMERICA,0.760000608,-33.31469776,-60.25547992,0.287097231,0.009793472,78.30098748
San Pablo,MALAY ARCHIPELAGO,0.570000456,14.10820392,121.2850729,0.334486534,0.111242555,50.56883757
San Pedro Sula,NORTH AMERICA,1.190000952,15.54972733,-88.04201957,0.247215895,0.116930012,106.2789317
San Pedro de Macoris,SOUTH AMERICA,0.440000352,18.50375434,-69.33714536,0.235242035,0.093997355,39.92049372
San Pedro de las Colonias,NORTH AMERICA,0.180000144,25.81487138,-103.0046433,0.112185641,0.56340204,17.19915029
San Pedro1,SOUTH AMERICA,0.260000208,-24.17308302,-64.91345442,0.167351022,0.003528392,24.53638202
San Pedro2,SOUTH AMERICA,0.070000056,-24.05943719,-57.09521702,0.093253618,0.366422573,6.598477067
San Rafael1,SOUTH AMERICA,0.470000376,-34.58333663,-68.36700891,0.162688443,0.075391081,49.14735714
San Rafael2,SOUTH AMERICA,0.020000016,-16.7500293,-60.74980903,0.070970252,0.065256834,1.797729838
San Ramon,SOUTH AMERICA,0.060000048,-11.0833649,-75.41663872,0.021776263,0,5.262255401
San Ramon de la Nueva Oran,SOUTH AMERICA,0.180000144,-23.0833601,-64.33798352,0.051867211,0.085069746,16.84491181
San Salvador,NORTH AMERICA,4.560003648,13.77833639,-89.21984854,0.254444212,0.142772768,403.972839
San Salvador de Jujuy,SOUTH AMERICA,0.730000584,-24.16551179,-65.32878156,0.050897403,0.013853181,68.87461516
San SebastiÌÁn,EUROPE,1.809681448,43.32087044,-2.011988759,0.018525677,0.050298853,213.9661565
San-Pedro,AFRICA,0.340000272,4.811281173,-6.683811287,0.338405656,0.235044636,29.36025432
Sanaa,ASIA,1.940001552,15.41709317,44.16065109,0.106482017,0.116278382,173.1457754
Sanandaj,ASIA,0.55000044,35.34092275,46.94859218,0.129426902,0.257416916,57.99540073
Sancti Spiritus,NORTH AMERICA,0.240000192,21.98266871,-79.50002344,0.414935616,0.219434624,22.26450436
Sand Point,NORTH AMERICA,0,,,0,0,3.025864584
Sandakan,MALAY ARCHIPELAGO,0.610000488,5.912548793,118.0368638,0.225730107,0,52.77033212
Sandnes,EUROPE,0.67320122,58.90920643,5.676572595,0.071445538,0.013460222,112.0426066
Sanford,NORTH AMERICA,4.318028812,28.75689952,-81.34969129,0.083104609,0.003512577,423.6934554
Sangli,ASIA,7.486146353,16.86354646,74.54151288,0.405855852,0.003828365,673.0286981
Sangolqui,SOUTH AMERICA,1.294937825,-0.279599433,-78.48521741,0.246921772,0.408001963,111.4385154
Sanliurfa,ASIA,0.780000624,37.2008886,38.76172074,0.148669771,0.120787793,84.22653285
Sanming,ASIA,0.010000008,26.2499535,117.5010713,0.016828694,0.089063911,0.959337159
Santa Ana,NORTH AMERICA,0.730000584,14.03655075,-89.58105666,0.418096883,0.21944387,64.74331449
Santa Barbara1,NORTH AMERICA,0.05000004,26.8332866,-105.833363,0.039788005,0.41722817,4.820835299
Santa Barbara2,NORTH AMERICA,1.710001368,34.48829213,-119.7938612,0.01434229,0.070244341,178.4156014
Santa Barbara3,SOUTH AMERICA,0.05000004,-37.63322868,-72.0833765,0.086187303,0.077708357,5.435762281
Santa Clara,NORTH AMERICA,0.640000512,22.44144559,-80.01954624,0.265971232,0.241261841,59.57342163
Santa Cruz Cabralia,SOUTH AMERICA,0.010000008,-16.2500295,-39.0833897,0.136802553,0.102696501,0.896500723
Santa Cruz de Tenerife,AFRICA,0.940000752,28.50266258,-16.33599568,0.049891863,0.062779854,92.01534437
Santa Cruz do Sul,SOUTH AMERICA,0.65000052,-29.69359162,-52.47945967,0.154995581,0.121576151,64.41833416
Santa Cruz1,SOUTH AMERICA,0.130000104,-17.74355195,-63.25642103,0.068114884,0.011506632,11.74754347
Santa Cruz2,SOUTH AMERICA,0.030000024,-6.1667002,-36.0833909,0.066390442,0.299371367,2.596992075
Santa Fe1,NORTH AMERICA,1.070000856,35.69470545,-106.0218115,0.019565041,0.400781636,113.3268193
Santa Fe2,SOUTH AMERICA,1.140000912,-31.56067335,-60.75074939,0.12696874,0.014618695,115.190929
Santa Ines,SOUTH AMERICA,0.420000336,-3.607128081,-45.40678704,0.190193878,0.195161983,36.21725951
Santa Lucia,SOUTH AMERICA,0.10000008,-34.4166889,-56.4167161,0.195465877,0.271428911,10.43632648
Santa Maria da Vitoria,SOUTH AMERICA,0.030000024,-13.333364,-44.2500543,0.141946025,0.378015156,2.653877481
Santa Maria1,NORTH AMERICA,0.970000776,34.96303419,-120.4862412,0.102560816,0.151353164,101.8038371
Santa Maria2,SOUTH AMERICA,1.230000984,-29.66396704,-53.83402026,0.089065482,0.184803452,121.8563527
Santa Marta,SOUTH AMERICA,0.470000376,11.26597726,-74.23049373,0.047172778,0.342142051,41.23660394
Santa Rita,SOUTH AMERICA,0.040000032,10.5832931,-71.5833767,0.023362278,0.071323635,3.501230512
Santa Rosa de Copan,NORTH AMERICA,0.130000104,14.8332914,-88.8333698,0.265460139,0.049630779,11.56968765
Santa Rosa1,NORTH AMERICA,2.030001624,38.46591937,-122.7520506,0.060508998,0.093323191,222.9794973
Santa Rosa2,SOUTH AMERICA,0.560000448,-36.58036325,-64.3348429,0.183275904,0.091158157,60.04477576
Santa Rosa3,SOUTH AMERICA,0.430000344,-27.83335242,-54.50390282,0.260089316,0.145169322,41.85683173
Santa Rosalia,NORTH AMERICA,0.080000064,27.37512905,-112.3333604,0,0.550726651,7.74986007
Santa Vitoria do Palmar,SOUTH AMERICA,0.160000128,-33.5000226,-53.4167173,0.211262412,0.263401511,16.51672922
Santana do Livramento,SOUTH AMERICA,0.470093532,-30.833357,-55.56203657,0.05468949,0.263927902,47.13538655
Santander,EUROPE,1.55000124,43.47579782,-3.898393899,0.005871809,0.05804105,183.6973159
Santarem,SOUTH AMERICA,0.45000036,-2.416662774,-54.75741297,0.101014341,0.001005343,38.76039733
Santiago Ixcuintla,NORTH AMERICA,0.140000112,21.8332886,-105.2500299,0.548985212,0.14268121,12.97672751
Santiago Tuxtla,NORTH AMERICA,0.080000064,18.4999566,-95.3333672,0.433984343,0.23229837,7.258463666
Santiago de Compostela,EUROPE,0.40000032,42.92087321,-8.579183785,0.047766727,0.046632958,46.98349168
Santiago de Cuba,NORTH AMERICA,0.930000744,20.07256501,-75.86827194,0.177488526,0.242080231,85.18276001
Santiago del Estero,SOUTH AMERICA,1.120000896,-27.73585467,-64.30578784,0.043100764,0.090032425,108.938582
Santiago1,SOUTH AMERICA,0.20000016,8.1666274,-81.0000396,0.042309106,0.593439473,17.38492846
Santiago2,SOUTH AMERICA,2.040001632,19.51552844,-70.74876678,0.213886168,0.200271684,186.2059424
Santiago3,SOUTH AMERICA,12.6200101,-33.43733623,-70.71044505,0.05846812,0.107084415,1302.041576
Santo Andre,SOUTH AMERICA,10.65174963,-23.53569034,-46.47309112,0.019891813,0.03773651,1000.136634
Santo Domingo,SOUTH AMERICA,5.560004448,18.51018902,-70.02008914,0.134156898,0.110008354,504.4466389
Santo Tomas,SOUTH AMERICA,0.05000004,-14.4166969,-72.11653715,0.275353989,0.470715967,4.443399809
Santo angelo,SOUTH AMERICA,0.370000296,-28.2500247,-54.30627502,0.2103599,0.211296971,36.16181019
Santos,SOUTH AMERICA,3.560284928,-23.8951384,-46.40309781,0.000684736,0.000321517,378.52786
Sanya,ASIA,0.630000504,18.30686935,109.4669625,0.131208296,0.207258934,57.09222946
Sao Borja,SOUTH AMERICA,0.30000024,-28.59721407,-56.06383926,0.122318488,0.235374223,29.41875335
Sao Carlos,SOUTH AMERICA,1.190000952,-21.96428778,-47.92648346,0.233075273,0.203780469,110.4536676
Sao Francisco do Sul,SOUTH AMERICA,0.130000104,-26.20507526,-48.6667192,0.060718988,0.067701575,12.47324043
Sao Gabriel,SOUTH AMERICA,0.2500002,-30.29663327,-54.35659628,0.182229592,0.393536897,24.92685616
Sao Joao da Boa Vista,SOUTH AMERICA,0.470000376,-21.92022842,-46.8351143,0.282700882,0.356818943,43.61558155
Sao Joao del Rei,SOUTH AMERICA,0.480000384,-21.08335516,-44.28469732,0.133974244,0.379045508,44.28293334
Sao Jose de Ribamar,SOUTH AMERICA,0.120000096,-2.500035,-44.09028684,0.092937217,0.036468831,10.33689342
Sao Jose do Rio Preto,SOUTH AMERICA,1.640001312,-20.77692989,-49.41615024,0.196798773,0.068142745,150.9853499
Sao Jose dos Campos,SOUTH AMERICA,2.90000232,-23.18534391,-45.93333887,0.139922625,0.1697638,271.5730884
Sao Jose dos Pinhais,SOUTH AMERICA,3.714469325,-25.46305964,-49.21118987,0.069189478,0.065048748,354.1578908
Sao Lourenco do Sul,SOUTH AMERICA,0.110000088,-31.3333568,-52.0000512,0.080287845,0.081088168,11.08614034
Sao Luis,SOUTH AMERICA,2.990002392,-2.489410206,-44.24638751,0.120906023,0.042808659,257.5585497
Sao Luiz Gonzaga,SOUTH AMERICA,0.220000176,-28.34846472,-55.00005,0.22091256,0.383599414,21.52384296
Sao Mateus,SOUTH AMERICA,0.310000248,-18.6666952,-39.9112921,0.192285433,0.303650662,28.16676583
Sao Paolo,SOUTH AMERICA,33.99002719,-23.51797129,-46.66531742,0.019609418,0.039941513,3191.039292
Sao Tome,AFRICA,0.370000296,0.376129039,6.666612189,0.655805946,0.007662196,31.84118778
Sapele,AFRICA,3.161372279,6.008505399,5.669851927,0.332763761,0.326998175,273.5352424
Sapporo,ASIA,6.959878713,43.11613617,141.3287891,0.067793103,0.005969273,819.9736431
Saraburi,ASIA,0.310000248,14.58061681,100.8711091,0.560480866,0.005487845,27.55844072
Sarajevo,EUROPE,1.670001336,43.89320169,18.30689717,0.114765596,0.014026044,199.2689034
Saransk,EUROPE,1.60000128,54.234885,45.13596005,0.076357747,0.014060863,235.345968
Sarapul,EUROPE,0.680000544,56.49997587,53.7389596,0.063098325,0.061941873,105.9266775
Sarasota,NORTH AMERICA,6.070004856,27.35805221,-82.54310861,0.110829447,0.011456601,587.929957
Saratoga Springs,NORTH AMERICA,1.060000848,43.1155831,-73.84668846,0.057581183,0.03815875,124.8782343
Saratov,EUROPE,3.20000256,51.59973249,45.92370923,0.065333734,0.016708116,442.9142
Sargodha,ASIA,64.70015302,32.02303027,72.86520245,0.678394589,0.002475198,6564.200808
Sarh,AFRICA,0.160000128,9.171860123,18.333254,0.300911262,0.411480981,13.94613849
Sari,ASIA,1.110000888,36.6081122,53.02476556,0.252608205,0.051705512,118.9377037
Sarmiento,SOUTH AMERICA,0.120000096,-45.55551411,-69.0833777,0.006245657,0.260645305,14.75622724
Sarnia,NORTH AMERICA,2.55000204,42.9993662,-82.4790949,0.147560493,0.015841304,299.8535212
Sarqan,ASIA,0.290000232,45.44260531,79.87072911,0.235748995,0.151049791,35.54822851
Saryshaghan,ASIA,0.010000008,46.1666122,73.5832319,0.001404316,0.313101983,1.241535397
Saseba,ASIA,0.7500006,33.19668965,129.7010533,0.154749749,0.006841183,77.09923183
Saskatoon,NORTH AMERICA,2.190001752,52.18185646,-106.6959597,0.148755811,0.006884615,307.0482492
Sasovo,EUROPE,0.2500002,54.40998842,41.8733511,0.193592744,0.057500076,36.91139861
Sassandra,AFRICA,0.120000096,4.999962,-6.152615428,0.294838986,0.320252656,10.36545883
Sassari,EUROPE,0.620000496,40.76080161,8.510774606,0.127763969,0.162245689,70.41153528
Satadougou,AFRICA,0.010000008,12.6666256,-11.4167341,0,0.832114603,0.881808363
Saudarkrokur,NORTH AMERICA,0.039850512,65.7499377,-19.6667308,0.00194241,0.038274948,14.66571843
Sault Ste. Marie,NORTH AMERICA,1.20000096,46.56039844,-84.37569761,0.117236079,0.008584241,150.0623419
Saurimo,AFRICA,0.180000144,-9.611071859,20.33329774,0.029115337,0.499736915,15.71288293
Savannah,NORTH AMERICA,2.210001768,32.080698,-81.15686291,0.011439068,0.00314049,224.3678944
Savannakhet,ASIA,0.380000304,16.60528783,104.7390711,0.464870445,0.094262461,34.11811316
Saveh,ASIA,0.280000224,35.0832833,50.32732173,0.104357902,0.139118817,29.42505485
Savetskaya Gavan,ASIA,0.130000104,48.9999444,140.2498719,0,0.010070173,17.04046829
Savonlinna,EUROPE,0.640000512,61.9166059,28.84894006,0.004647468,0,116.8147565
Sawahlunto,MALAY ARCHIPELAGO,0.570000456,-0.656424603,100.7602595,0.419258315,0.07335006,49.05537706
Sayanogorsk,ASIA,0.170000136,53.13243035,91.34328417,0.11256502,0.07159395,24.35832469
Saywun,ASIA,0.210000168,15.9999576,48.7499085,0.23557256,0.439792705,18.79486533
Scarborough,EUROPE,0.630000504,54.30424835,-0.457629754,0.118585274,0.066678527,92.83424144
Schefferville,NORTH AMERICA,0.010000008,54.8332754,-66.8333786,0,0.000545981,1.493056994
Schenectady,NORTH AMERICA,2.288157647,42.84932556,-73.97130061,0.029766379,0.011778655,268.4080295
Scottsbluff,NORTH AMERICA,0.440000352,41.89582851,-103.7026126,0.27295661,0.145080738,50.83587864
Scottsdale1,AUSTRALIA,0.030000024,-41.0833529,147.499869,0.224576747,0.032273658,3.429072878
Scottsdale2,NORTH AMERICA,0.380000304,33.74120461,-111.9298088,0.145046711,0.199472583,39.30106689
Scranton,NORTH AMERICA,2.075947155,41.45425418,-75.70086509,0.027160413,0.001581572,238.2114928
Seattle,NORTH AMERICA,33.78002702,47.5239292,-122.3237627,0.015743586,0.003265811,4301.551958
Sechura,SOUTH AMERICA,0.05000004,-5.5000338,-80.833373,0.167399103,0.01140703,4.323108639
Sefra,AFRICA,0.160000128,32.80212627,-0.614475671,0.006516341,0.602657,16.37170609
Segezha,EUROPE,0.240000192,63.75713919,34.27081907,0,0,46.68227048
Segou,AFRICA,0.210000168,13.4999586,-6.321332567,0.283015458,0.114203113,18.58011961
Seguela,AFRICA,0.110000088,7.9999608,-6.73466567,0.126872973,0.604076329,9.558214671
Sekondi,AFRICA,0.870000696,4.969345583,-1.809384491,0.316336881,0.048995789,75.1459537
Selawik,NORTH AMERICA,0.030000024,66.666604,-160.0833413,0,0,6.500896768
Selfoss,NORTH AMERICA,0.130000104,63.9999384,-21.04478861,0.005263095,0.090750281,25.46135842
Selibaby,AFRICA,0.010000008,15.16704527,-12.2500671,0.053577069,0.83891035,0.891595906
